customer_id,document_type,document_number,issue_date,expiry_date,verification_status,verified_by,verification_date,uploaded_at,document_expired,uploaded_via,rejection_reason,document_path
640,Aadhaar,750319975564,2019-12-19,,Rejected,89.0,2019-12-23,2019-12-25,0,Branch,Incorrect document information,documents/kyc/CUST_640/Aadhaar/640_611061.pdf
18,Driving License,DL362600829792,2015-06-28,2020-06-28,Verified,55.0,2015-07-11,2015-06-28,1,Mobile App,,documents/kyc/CUST_18/Driving_License/18_699860.pdf
884,PAN,ZHPYG1203V,2010-12-23,,Verified,80.0,2011-01-07,2010-12-26,0,Branch,,documents/kyc/CUST_884/PAN/884_879235.pdf
247,Voter ID,VID562875832762,2013-06-04,2018-06-04,Verified,22.0,2013-06-27,2013-06-11,1,Mobile App,,documents/kyc/CUST_247/Voter_ID/247_393429.pdf
665,Passport,X6021814,2016-10-08,2021-10-08,Verified,54.0,2016-11-02,2016-10-27,1,Internet Banking,,documents/kyc/CUST_665/Passport/665_307540.pdf
835,PAN,WZJJM6103X,2021-10-31,,Verified,48.0,2021-11-22,2021-11-26,0,Branch,,documents/kyc/CUST_835/PAN/835_395887.pdf
928,Driving License,DL344889185070,2020-09-05,2030-09-05,Verified,1.0,2020-09-16,2020-09-10,0,Branch,,documents/kyc/CUST_928/Driving_License/928_595612.pdf
448,Driving License,DL503710971808,2024-11-05,2044-11-05,Rejected,33.0,2024-11-11,2024-12-04,0,Mobile App,Document expired,documents/kyc/CUST_448/Driving_License/448_602473.pdf
327,Passport,R7934334,2021-08-23,2026-08-23,Verified,61.0,2021-09-17,2021-09-22,0,Branch,,documents/kyc/CUST_327/Passport/327_801161.pdf
97,Passport,T6845692,2023-12-10,2033-12-10,Verified,19.0,2023-12-18,2023-12-22,0,Internet Banking,,documents/kyc/CUST_97/Passport/97_297872.pdf
761,Driving License,DL194443403898,2012-06-30,2032-06-30,Verified,74.0,2012-07-27,2012-07-07,0,Branch,,documents/kyc/CUST_761/Driving_License/761_414744.pdf
577,Driving License,DL306783655308,2014-03-03,2019-03-03,Verified,99.0,2014-03-05,2014-03-05,1,Mobile App,,documents/kyc/CUST_577/Driving_License/577_861682.pdf
147,Passport,X3378421,2011-11-24,2021-11-24,Rejected,79.0,2011-12-05,2011-12-03,1,Branch,Invalid document,documents/kyc/CUST_147/Passport/147_633251.pdf
323,Driving License,DL544462059340,2012-01-28,2017-01-28,Verified,33.0,2012-01-30,2012-02-04,1,Mobile App,,documents/kyc/CUST_323/Driving_License/323_497041.pdf
896,Aadhaar,197772576396,2015-05-20,,Pending,,,2015-06-17,0,Mobile App,,documents/kyc/CUST_896/Aadhaar/896_730698.pdf
707,Aadhaar,349165646001,2010-04-27,,Failed,86.0,2010-05-08,2010-05-11,0,Mobile App,Invalid document,documents/kyc/CUST_707/Aadhaar/707_661209.pdf
301,Passport,V4336167,2023-05-13,2028-05-13,Verified,96.0,2023-06-12,2023-06-08,0,Mobile App,,documents/kyc/CUST_301/Passport/301_346631.pdf
708,Voter ID,VID494021086746,2021-10-20,2026-10-20,Verified,21.0,2021-11-15,2021-11-17,0,Mobile App,,documents/kyc/CUST_708/Voter_ID/708_686779.pdf
119,Voter ID,VID275504545953,2020-11-24,2025-11-24,Verified,61.0,2020-12-17,2020-12-03,1,Branch,,documents/kyc/CUST_119/Voter_ID/119_162147.pdf
724,PAN,YEVGF5947F,2014-03-04,,Verified,48.0,2014-03-30,2014-03-25,0,Mobile App,,documents/kyc/CUST_724/PAN/724_654072.pdf
265,Passport,M9927372,2025-06-26,2035-06-26,Failed,100.0,2025-07-24,2025-07-21,0,Mobile App,Document expired,documents/kyc/CUST_265/Passport/265_315520.pdf
79,Voter ID,VID253889168259,2017-11-13,2027-11-13,Verified,17.0,2017-12-10,2017-11-18,0,Mobile App,,documents/kyc/CUST_79/Voter_ID/79_745981.pdf
384,PAN,KODWZ7589M,2011-09-08,,Pending,,,2011-10-01,0,Mobile App,,documents/kyc/CUST_384/PAN/384_364071.pdf
488,Voter ID,VID824223276431,2023-11-03,2033-11-03,Verified,25.0,2023-11-07,2023-12-03,0,Branch,,documents/kyc/CUST_488/Voter_ID/488_415517.pdf
374,Passport,Z8624385,2023-02-11,2028-02-11,Verified,84.0,2023-02-28,2023-03-13,0,Branch,,documents/kyc/CUST_374/Passport/374_632717.pdf
415,Voter ID,VID924221720843,2016-01-27,2026-01-27,Verified,49.0,2016-02-24,2016-02-22,1,Mobile App,,documents/kyc/CUST_415/Voter_ID/415_488798.pdf
5,PAN,DLPEN3934R,2026-03-04,,Verified,76.0,2026-03-26,2026-03-25,0,Internet Banking,,documents/kyc/CUST_5/PAN/5_692128.pdf
718,Passport,D9137730,2019-03-13,2029-03-13,Verified,59.0,2019-03-15,2019-04-03,0,Branch,,documents/kyc/CUST_718/Passport/718_255756.pdf
820,Aadhaar,807573418119,2020-11-20,,Pending,,,2020-12-19,0,Mobile App,,documents/kyc/CUST_820/Aadhaar/820_887574.pdf
278,Passport,F3426308,2019-11-06,2024-11-06,Verified,16.0,2019-11-23,2019-11-23,1,Mobile App,,documents/kyc/CUST_278/Passport/278_940733.pdf
844,PAN,RYEZP5151K,2021-03-06,,Verified,62.0,2021-04-03,2021-04-01,0,Branch,,documents/kyc/CUST_844/PAN/844_995609.pdf
930,Passport,O5554744,2025-07-29,2030-07-29,Verified,15.0,2025-08-13,2025-08-12,0,Mobile App,,documents/kyc/CUST_930/Passport/930_163100.pdf
842,Voter ID,VID113952035309,2023-03-17,2028-03-17,Verified,69.0,2023-03-26,2023-03-29,0,Mobile App,,documents/kyc/CUST_842/Voter_ID/842_103574.pdf
267,Driving License,DL973374165506,2016-11-16,2021-11-16,Verified,86.0,2016-11-27,2016-11-21,1,Branch,,documents/kyc/CUST_267/Driving_License/267_606636.pdf
501,Voter ID,VID267090924511,2011-10-01,2016-10-01,Verified,93.0,2011-10-08,2011-10-20,1,Mobile App,,documents/kyc/CUST_501/Voter_ID/501_146811.pdf
191,Voter ID,VID250634678236,2022-08-15,2027-08-15,Verified,11.0,2022-09-03,2022-08-30,0,Branch,,documents/kyc/CUST_191/Voter_ID/191_241445.pdf
36,Voter ID,VID107214868072,2011-03-21,2016-03-21,Verified,18.0,2011-04-11,2011-04-02,1,Internet Banking,,documents/kyc/CUST_36/Voter_ID/36_312239.pdf
748,Driving License,DL950714697431,2022-04-22,2027-04-22,Failed,15.0,2022-05-18,2022-05-09,0,Mobile App,Document details mismatch,documents/kyc/CUST_748/Driving_License/748_439750.pdf
990,Aadhaar,685667793824,2012-07-12,,Verified,10.0,2012-07-17,2012-07-13,0,Mobile App,,documents/kyc/CUST_990/Aadhaar/990_819062.pdf
763,Voter ID,VID230860751278,2017-08-23,2022-08-23,Verified,91.0,2017-08-25,2017-09-05,1,Branch,,documents/kyc/CUST_763/Voter_ID/763_473461.pdf
449,Passport,F3228725,2014-06-29,2024-06-29,Verified,4.0,2014-07-03,2014-07-08,1,Mobile App,,documents/kyc/CUST_449/Passport/449_584292.pdf
613,Voter ID,VID166608616584,2019-08-09,2029-08-09,Verified,40.0,2019-09-08,2019-09-04,0,Mobile App,,documents/kyc/CUST_613/Voter_ID/613_784622.pdf
293,Passport,N9800997,2024-11-05,2034-11-05,Verified,15.0,2024-11-16,2024-11-27,0,Branch,,documents/kyc/CUST_293/Passport/293_378775.pdf
511,Voter ID,VID972225102244,2015-12-17,2025-12-17,Verified,3.0,2015-12-22,2016-01-03,1,Mobile App,,documents/kyc/CUST_511/Voter_ID/511_968671.pdf
817,PAN,ROLJE8453J,2013-04-09,,Verified,87.0,2013-04-23,2013-04-15,0,Mobile App,,documents/kyc/CUST_817/PAN/817_363046.pdf
274,Voter ID,VID659462214912,2011-10-15,2016-10-15,Rejected,67.0,2011-10-27,2011-10-18,1,Mobile App,Document details mismatch,documents/kyc/CUST_274/Voter_ID/274_795817.pdf
332,Voter ID,VID566611715416,2013-06-27,2023-06-27,Verified,80.0,2013-07-07,2013-06-28,1,Mobile App,,documents/kyc/CUST_332/Voter_ID/332_863493.pdf
265,Aadhaar,735525862546,2011-06-13,,Pending,,,2011-07-01,0,Branch,,documents/kyc/CUST_265/Aadhaar/265_778212.pdf
370,Passport,H9374075,2011-11-17,2021-11-17,Failed,68.0,2011-12-14,2011-11-23,1,Mobile App,Invalid document,documents/kyc/CUST_370/Passport/370_243180.pdf
68,Driving License,DL806901592463,2014-06-16,2024-06-16,Verified,63.0,2014-06-23,2014-06-26,1,Mobile App,,documents/kyc/CUST_68/Driving_License/68_990574.pdf
926,Voter ID,VID102407373296,2025-10-24,2035-10-24,Failed,42.0,2025-11-09,2025-11-06,0,Branch,Document expired,documents/kyc/CUST_926/Voter_ID/926_181758.pdf
618,Passport,R5303129,2018-04-29,2028-04-29,Verified,51.0,2018-05-16,2018-05-20,0,Internet Banking,,documents/kyc/CUST_618/Passport/618_967312.pdf
416,Voter ID,VID668891346086,2017-03-22,2022-03-22,Verified,91.0,2017-03-30,2017-04-17,1,Mobile App,,documents/kyc/CUST_416/Voter_ID/416_301180.pdf
931,Voter ID,VID860956041470,2024-02-05,2029-02-05,Verified,78.0,2024-02-24,2024-03-06,0,Mobile App,,documents/kyc/CUST_931/Voter_ID/931_144859.pdf
960,Aadhaar,753419214004,2010-11-17,,Verified,96.0,2010-12-10,2010-11-27,0,Internet Banking,,documents/kyc/CUST_960/Aadhaar/960_181048.pdf
288,Voter ID,VID934915935523,2025-07-17,2035-07-17,Verified,39.0,2025-08-04,2025-07-29,0,Mobile App,,documents/kyc/CUST_288/Voter_ID/288_441287.pdf
913,Aadhaar,899982622287,2018-11-16,,Pending,,,2018-12-04,0,Mobile App,,documents/kyc/CUST_913/Aadhaar/913_713465.pdf
607,PAN,XUVDQ3300L,2020-11-24,,Verified,24.0,2020-12-05,2020-12-10,0,Mobile App,,documents/kyc/CUST_607/PAN/607_832318.pdf
876,Voter ID,VID571257228153,2013-02-22,2023-02-22,Verified,96.0,2013-02-26,2013-03-08,1,Branch,,documents/kyc/CUST_876/Voter_ID/876_365402.pdf
85,PAN,NIGIX4312C,2023-04-08,,Verified,85.0,2023-04-14,2023-04-14,0,Internet Banking,,documents/kyc/CUST_85/PAN/85_513218.pdf
668,Passport,J8165203,2017-05-17,2022-05-17,Verified,44.0,2017-05-29,2017-05-29,1,Mobile App,,documents/kyc/CUST_668/Passport/668_559228.pdf
352,Voter ID,VID170609068037,2026-03-06,2036-03-06,Verified,74.0,2026-03-16,2026-03-29,0,Mobile App,,documents/kyc/CUST_352/Voter_ID/352_458459.pdf
499,Voter ID,VID845308732706,2021-09-12,2031-09-12,Verified,67.0,2021-10-10,2021-09-20,0,Mobile App,,documents/kyc/CUST_499/Voter_ID/499_980153.pdf
644,PAN,CZDEG2095A,2015-02-20,,Verified,1.0,2015-02-23,2015-03-15,0,Mobile App,,documents/kyc/CUST_644/PAN/644_603475.pdf
489,Aadhaar,181078911361,2011-11-05,,Verified,33.0,2011-11-12,2011-12-04,0,Branch,,documents/kyc/CUST_489/Aadhaar/489_168890.pdf
184,Aadhaar,115094207947,2019-11-02,,Verified,55.0,2019-11-19,2019-11-22,0,Branch,,documents/kyc/CUST_184/Aadhaar/184_231310.pdf
73,Aadhaar,268238196544,2014-06-16,,Verified,90.0,2014-07-15,2014-06-27,0,Internet Banking,,documents/kyc/CUST_73/Aadhaar/73_560199.pdf
484,Driving License,DL778131560021,2014-06-05,2034-06-05,Pending,,,2014-06-20,0,Mobile App,,documents/kyc/CUST_484/Driving_License/484_773153.pdf
580,Passport,B2318156,2011-02-28,2016-02-28,Verified,71.0,2011-03-28,2011-03-20,1,Mobile App,,documents/kyc/CUST_580/Passport/580_106831.pdf
977,PAN,FYGHL1358P,2012-03-10,,Verified,37.0,2012-03-27,2012-03-12,0,Branch,,documents/kyc/CUST_977/PAN/977_407921.pdf
780,Voter ID,VID305902289152,2022-12-15,2027-12-15,Verified,1.0,2022-12-18,2022-12-25,0,Mobile App,,documents/kyc/CUST_780/Voter_ID/780_325313.pdf
33,Aadhaar,516615073880,2022-08-10,,Verified,27.0,2022-08-27,2022-08-12,0,Internet Banking,,documents/kyc/CUST_33/Aadhaar/33_923193.pdf
408,Aadhaar,660011652828,2024-03-23,,Verified,36.0,2024-04-18,2024-04-05,0,Branch,,documents/kyc/CUST_408/Aadhaar/408_162742.pdf
175,Aadhaar,628097589266,2011-09-26,,Verified,65.0,2011-10-10,2011-09-29,0,Mobile App,,documents/kyc/CUST_175/Aadhaar/175_345112.pdf
533,Aadhaar,449750640570,2016-01-19,,Pending,,,2016-01-28,0,Internet Banking,,documents/kyc/CUST_533/Aadhaar/533_740560.pdf
669,Voter ID,VID852099933091,2024-11-16,2029-11-16,Pending,,,2024-11-26,0,Branch,,documents/kyc/CUST_669/Voter_ID/669_420984.pdf
138,PAN,GRJLX5713R,2025-12-08,,Rejected,18.0,2025-12-31,2025-12-14,0,Mobile App,Document image unclear,documents/kyc/CUST_138/PAN/138_891157.pdf
940,Aadhaar,833225286885,2012-02-22,,Verified,17.0,2012-03-10,2012-03-02,0,Mobile App,,documents/kyc/CUST_940/Aadhaar/940_513993.pdf
909,Aadhaar,246275737286,2023-03-18,,Pending,,,2023-03-30,0,Mobile App,,documents/kyc/CUST_909/Aadhaar/909_607659.pdf
396,Aadhaar,198237457705,2016-07-23,,Verified,6.0,2016-08-07,2016-08-08,0,Mobile App,,documents/kyc/CUST_396/Aadhaar/396_191195.pdf
513,Voter ID,VID543466995033,2014-05-04,2024-05-04,Failed,33.0,2014-05-15,2014-05-16,1,Branch,Invalid document,documents/kyc/CUST_513/Voter_ID/513_292293.pdf
811,PAN,SCZHJ9481U,2014-09-24,,Verified,84.0,2014-09-25,2014-10-05,0,Branch,,documents/kyc/CUST_811/PAN/811_562096.pdf
927,Voter ID,VID822345003471,2017-03-23,2022-03-23,Verified,64.0,2017-04-13,2017-04-13,1,Branch,,documents/kyc/CUST_927/Voter_ID/927_527166.pdf
486,Passport,S4181302,2026-06-12,2036-06-12,Verified,82.0,2026-07-03,2026-06-27,0,Internet Banking,,documents/kyc/CUST_486/Passport/486_226541.pdf
583,Passport,W8748103,2018-04-25,2028-04-25,Verified,6.0,2018-04-28,2018-05-03,0,Branch,,documents/kyc/CUST_583/Passport/583_330522.pdf
359,Passport,A1124343,2017-02-12,2027-02-12,Verified,94.0,2017-03-01,2017-02-14,0,Mobile App,,documents/kyc/CUST_359/Passport/359_233012.pdf
102,Driving License,DL120467130108,2022-01-12,2032-01-12,Verified,24.0,2022-01-30,2022-01-17,0,Mobile App,,documents/kyc/CUST_102/Driving_License/102_413100.pdf
313,Driving License,DL526674452040,2015-02-02,2035-02-02,Pending,,,2015-02-07,0,Mobile App,,documents/kyc/CUST_313/Driving_License/313_462730.pdf
290,Voter ID,VID916062643458,2015-12-20,2025-12-20,Verified,72.0,2016-01-10,2015-12-24,1,Mobile App,,documents/kyc/CUST_290/Voter_ID/290_151676.pdf
749,Driving License,DL506527919731,2017-04-02,2022-04-02,Verified,60.0,2017-04-27,2017-04-04,1,Mobile App,,documents/kyc/CUST_749/Driving_License/749_826860.pdf
28,Driving License,DL515930072019,2018-10-18,2023-10-18,Verified,45.0,2018-11-12,2018-10-31,1,Mobile App,,documents/kyc/CUST_28/Driving_License/28_942030.pdf
687,Passport,F9614547,2011-06-16,2021-06-16,Verified,45.0,2011-06-23,2011-07-14,1,Branch,,documents/kyc/CUST_687/Passport/687_872190.pdf
390,PAN,CLWLL6344M,2017-04-22,,Verified,68.0,2017-05-22,2017-05-03,0,Internet Banking,,documents/kyc/CUST_390/PAN/390_953317.pdf
47,Driving License,DL382416221236,2023-12-31,2028-12-31,Verified,50.0,2024-01-13,2024-01-21,0,Internet Banking,,documents/kyc/CUST_47/Driving_License/47_588983.pdf
426,Voter ID,VID677499382824,2010-08-19,2020-08-19,Verified,70.0,2010-09-05,2010-08-29,1,Mobile App,,documents/kyc/CUST_426/Voter_ID/426_227277.pdf
477,Aadhaar,780722628940,2022-05-03,,Verified,8.0,2022-05-19,2022-05-19,0,Mobile App,,documents/kyc/CUST_477/Aadhaar/477_460802.pdf
223,Passport,S3041552,2014-07-25,2024-07-25,Verified,64.0,2014-07-29,2014-08-02,1,Mobile App,,documents/kyc/CUST_223/Passport/223_820335.pdf
598,Driving License,DL705669223444,2020-05-28,2040-05-28,Verified,46.0,2020-06-15,2020-06-04,0,Mobile App,,documents/kyc/CUST_598/Driving_License/598_942744.pdf
182,Aadhaar,592175654389,2023-04-28,,Verified,30.0,2023-04-30,2023-05-18,0,Internet Banking,,documents/kyc/CUST_182/Aadhaar/182_633204.pdf
505,Aadhaar,798962324164,2019-11-26,,Verified,23.0,2019-11-30,2019-11-29,0,Branch,,documents/kyc/CUST_505/Aadhaar/505_167968.pdf
132,PAN,YSQMZ1176P,2012-09-12,,Rejected,94.0,2012-09-19,2012-09-24,0,Mobile App,Document expired,documents/kyc/CUST_132/PAN/132_505655.pdf
390,Voter ID,VID986915489044,2015-06-12,2025-06-12,Verified,22.0,2015-07-12,2015-06-17,1,Mobile App,,documents/kyc/CUST_390/Voter_ID/390_320901.pdf
697,Driving License,DL972299668089,2013-03-13,2033-03-13,Verified,73.0,2013-04-02,2013-04-09,0,Mobile App,,documents/kyc/CUST_697/Driving_License/697_759381.pdf
528,PAN,DZEOL4627O,2018-11-04,,Verified,8.0,2018-11-30,2018-11-30,0,Mobile App,,documents/kyc/CUST_528/PAN/528_914751.pdf
776,Passport,G5294496,2011-03-03,2016-03-03,Failed,30.0,2011-03-10,2011-03-13,1,Mobile App,Document expired,documents/kyc/CUST_776/Passport/776_871018.pdf
224,Aadhaar,254068932330,2012-11-15,,Verified,2.0,2012-11-24,2012-11-19,0,Mobile App,,documents/kyc/CUST_224/Aadhaar/224_252125.pdf
96,PAN,IGZRB2959N,2017-07-07,,Verified,54.0,2017-07-17,2017-07-26,0,Branch,,documents/kyc/CUST_96/PAN/96_511804.pdf
23,Aadhaar,500233034957,2015-09-08,,Verified,16.0,2015-09-16,2015-09-30,0,Branch,,documents/kyc/CUST_23/Aadhaar/23_787224.pdf
580,Driving License,DL707859644149,2018-03-21,2038-03-21,Verified,94.0,2018-03-22,2018-04-18,0,Mobile App,,documents/kyc/CUST_580/Driving_License/580_134701.pdf
71,Passport,B4638308,2010-04-09,2015-04-09,Pending,,,2010-04-25,1,Branch,,documents/kyc/CUST_71/Passport/71_270281.pdf
860,Voter ID,VID793623495431,2020-01-04,2030-01-04,Verified,36.0,2020-01-15,2020-01-13,0,Mobile App,,documents/kyc/CUST_860/Voter_ID/860_814410.pdf
288,Passport,X9508038,2025-10-28,2035-10-28,Verified,70.0,2025-11-13,2025-11-21,0,Mobile App,,documents/kyc/CUST_288/Passport/288_681979.pdf
659,Voter ID,VID799607085423,2011-01-19,2021-01-19,Verified,31.0,2011-01-28,2011-01-22,1,Mobile App,,documents/kyc/CUST_659/Voter_ID/659_497885.pdf
925,Aadhaar,756868212884,2020-12-09,,Pending,,,2020-12-19,0,Mobile App,,documents/kyc/CUST_925/Aadhaar/925_681113.pdf
740,Aadhaar,241068223884,2014-02-11,,Verified,24.0,2014-02-12,2014-02-20,0,Mobile App,,documents/kyc/CUST_740/Aadhaar/740_327381.pdf
774,Passport,E9437517,2017-07-31,2022-07-31,Verified,100.0,2017-08-06,2017-08-23,1,Branch,,documents/kyc/CUST_774/Passport/774_175710.pdf
919,Voter ID,VID754139285684,2015-05-26,2020-05-26,Verified,100.0,2015-05-31,2015-06-01,1,Mobile App,,documents/kyc/CUST_919/Voter_ID/919_308396.pdf
261,PAN,IETZD8045V,2023-09-10,,Verified,83.0,2023-09-16,2023-09-25,0,Mobile App,,documents/kyc/CUST_261/PAN/261_728561.pdf
388,Aadhaar,556974158924,2018-11-23,,Verified,94.0,2018-11-24,2018-12-01,0,Mobile App,,documents/kyc/CUST_388/Aadhaar/388_665606.pdf
165,Aadhaar,559726810005,2022-08-30,,Verified,99.0,2022-09-26,2022-09-15,0,Internet Banking,,documents/kyc/CUST_165/Aadhaar/165_583413.pdf
960,PAN,WCUEW1909M,2014-10-16,,Verified,50.0,2014-11-11,2014-10-17,0,Mobile App,,documents/kyc/CUST_960/PAN/960_411079.pdf
645,Aadhaar,338828684547,2017-09-02,,Verified,8.0,2017-09-03,2017-09-23,0,Branch,,documents/kyc/CUST_645/Aadhaar/645_129336.pdf
33,Voter ID,VID662530793669,2018-08-07,2023-08-07,Verified,79.0,2018-08-13,2018-08-28,1,Internet Banking,,documents/kyc/CUST_33/Voter_ID/33_946340.pdf
124,Aadhaar,341353329349,2016-08-10,,Verified,70.0,2016-08-11,2016-08-17,0,Mobile App,,documents/kyc/CUST_124/Aadhaar/124_774263.pdf
480,Driving License,DL745473157135,2019-08-01,2024-08-01,Verified,23.0,2019-08-11,2019-08-03,1,Branch,,documents/kyc/CUST_480/Driving_License/480_321043.pdf
567,Aadhaar,935101498495,2019-07-18,,Verified,21.0,2019-08-09,2019-08-13,0,Branch,,documents/kyc/CUST_567/Aadhaar/567_953932.pdf
682,Voter ID,VID471599107392,2014-03-20,2019-03-20,Verified,47.0,2014-04-12,2014-04-11,1,Mobile App,,documents/kyc/CUST_682/Voter_ID/682_580449.pdf
979,Driving License,DL392640487088,2017-12-12,2022-12-12,Pending,,,2017-12-16,1,Internet Banking,,documents/kyc/CUST_979/Driving_License/979_425325.pdf
296,Passport,A9641193,2026-07-09,2031-07-09,Verified,8.0,2026-07-11,2026-07-23,0,Internet Banking,,documents/kyc/CUST_296/Passport/296_141888.pdf
612,Driving License,DL582920273724,2013-11-18,2033-11-18,Verified,15.0,2013-12-12,2013-11-25,0,Internet Banking,,documents/kyc/CUST_612/Driving_License/612_358037.pdf
835,Aadhaar,122617815324,2017-11-19,,Verified,96.0,2017-11-21,2017-11-23,0,Branch,,documents/kyc/CUST_835/Aadhaar/835_344505.pdf
746,Voter ID,VID692764277697,2023-08-05,2033-08-05,Pending,,,2023-08-05,0,Mobile App,,documents/kyc/CUST_746/Voter_ID/746_533652.pdf
517,Driving License,DL939143046860,2019-07-19,2024-07-19,Pending,,,2019-07-30,1,Branch,,documents/kyc/CUST_517/Driving_License/517_106025.pdf
698,Passport,U8792637,2019-11-08,2029-11-08,Verified,80.0,2019-11-12,2019-11-26,0,Mobile App,,documents/kyc/CUST_698/Passport/698_599077.pdf
307,Passport,L1573610,2019-12-19,2029-12-19,Verified,80.0,2020-01-18,2020-01-14,0,Mobile App,,documents/kyc/CUST_307/Passport/307_735624.pdf
775,PAN,TRLUB8136R,2022-07-06,,Verified,19.0,2022-08-05,2022-08-03,0,Branch,,documents/kyc/CUST_775/PAN/775_404266.pdf
300,Passport,Z3924218,2015-01-25,2020-01-25,Verified,42.0,2015-02-17,2015-02-05,1,Branch,,documents/kyc/CUST_300/Passport/300_765204.pdf
421,Driving License,DL734392105593,2020-11-08,2030-11-08,Verified,98.0,2020-11-30,2020-11-21,0,Mobile App,,documents/kyc/CUST_421/Driving_License/421_839006.pdf
481,Aadhaar,621040139531,2016-02-09,,Verified,73.0,2016-02-23,2016-03-08,0,Branch,,documents/kyc/CUST_481/Aadhaar/481_343183.pdf
596,Driving License,DL659891051070,2022-12-28,2027-12-28,Verified,20.0,2023-01-16,2023-01-18,0,Mobile App,,documents/kyc/CUST_596/Driving_License/596_977111.pdf
202,Aadhaar,103040570989,2023-07-21,,Verified,59.0,2023-08-13,2023-08-08,0,Mobile App,,documents/kyc/CUST_202/Aadhaar/202_107976.pdf
52,Passport,A3282817,2024-01-06,2034-01-06,Verified,62.0,2024-01-30,2024-01-06,0,Mobile App,,documents/kyc/CUST_52/Passport/52_277695.pdf
92,Voter ID,VID803083948998,2023-12-27,2033-12-27,Verified,24.0,2024-01-22,2024-01-18,0,Branch,,documents/kyc/CUST_92/Voter_ID/92_553874.pdf
341,Voter ID,VID431279720312,2021-11-04,2031-11-04,Verified,1.0,2021-11-05,2021-11-12,0,Branch,,documents/kyc/CUST_341/Voter_ID/341_196600.pdf
419,Aadhaar,222721216461,2011-06-26,,Verified,21.0,2011-07-25,2011-07-06,0,Mobile App,,documents/kyc/CUST_419/Aadhaar/419_485152.pdf
478,Driving License,DL456808214108,2021-12-21,2041-12-21,Verified,29.0,2022-01-19,2021-12-26,0,Branch,,documents/kyc/CUST_478/Driving_License/478_495276.pdf
762,Aadhaar,727608455105,2019-04-30,,Rejected,22.0,2019-05-26,2019-05-23,0,Branch,Document expired,documents/kyc/CUST_762/Aadhaar/762_616658.pdf
621,PAN,LLVWF1571Q,2019-07-06,,Pending,,,2019-08-02,0,Mobile App,,documents/kyc/CUST_621/PAN/621_593822.pdf
934,Passport,E4378192,2019-02-18,2029-02-18,Pending,,,2019-02-19,0,Internet Banking,,documents/kyc/CUST_934/Passport/934_241614.pdf
320,Aadhaar,652818009537,2025-04-24,,Verified,39.0,2025-05-11,2025-04-29,0,Mobile App,,documents/kyc/CUST_320/Aadhaar/320_205701.pdf
438,Voter ID,VID169832283625,2023-07-18,2028-07-18,Rejected,88.0,2023-07-24,2023-07-21,0,Branch,Document details mismatch,documents/kyc/CUST_438/Voter_ID/438_438626.pdf
947,Passport,C6591695,2016-06-12,2026-06-12,Verified,64.0,2016-06-21,2016-06-23,1,Branch,,documents/kyc/CUST_947/Passport/947_103361.pdf
98,Aadhaar,132928107166,2018-04-18,,Pending,,,2018-05-15,0,Mobile App,,documents/kyc/CUST_98/Aadhaar/98_389999.pdf
902,PAN,IPEUG2220O,2024-10-26,,Verified,17.0,2024-11-24,2024-11-09,0,Internet Banking,,documents/kyc/CUST_902/PAN/902_220289.pdf
142,PAN,YFFUP9999D,2015-07-13,,Verified,89.0,2015-07-31,2015-07-14,0,Mobile App,,documents/kyc/CUST_142/PAN/142_168455.pdf
786,Voter ID,VID622334641526,2026-02-05,2036-02-05,Pending,,,2026-03-01,0,Mobile App,,documents/kyc/CUST_786/Voter_ID/786_575143.pdf
315,Voter ID,VID681485795689,2026-05-05,2036-05-05,Verified,81.0,2026-05-30,2026-05-13,0,Branch,,documents/kyc/CUST_315/Voter_ID/315_734961.pdf
944,PAN,MALLK7474X,2016-03-09,,Pending,,,2016-03-30,0,Internet Banking,,documents/kyc/CUST_944/PAN/944_485818.pdf
479,PAN,NRKPB6213M,2016-11-14,,Rejected,78.0,2016-12-11,2016-12-03,0,Branch,Document image unclear,documents/kyc/CUST_479/PAN/479_214558.pdf
54,Driving License,DL995287430511,2015-01-14,2035-01-14,Verified,75.0,2015-02-05,2015-01-27,0,Internet Banking,,documents/kyc/CUST_54/Driving_License/54_628471.pdf
892,Aadhaar,992289925296,2011-03-26,,Verified,4.0,2011-04-06,2011-04-01,0,Mobile App,,documents/kyc/CUST_892/Aadhaar/892_462568.pdf
321,PAN,MTXXB8105G,2020-02-19,,Pending,,,2020-03-18,0,Mobile App,,documents/kyc/CUST_321/PAN/321_578337.pdf
590,Aadhaar,871351650063,2011-11-11,,Rejected,24.0,2011-11-24,2011-12-09,0,Mobile App,Incorrect document information,documents/kyc/CUST_590/Aadhaar/590_861741.pdf
689,Passport,H1666003,2016-11-20,2026-11-20,Verified,55.0,2016-12-10,2016-12-20,0,Mobile App,,documents/kyc/CUST_689/Passport/689_619084.pdf
313,PAN,SDZMH7934D,2015-08-07,,Verified,58.0,2015-08-09,2015-09-04,0,Internet Banking,,documents/kyc/CUST_313/PAN/313_510096.pdf
533,Voter ID,VID624253206435,2024-01-26,2034-01-26,Verified,5.0,2024-02-19,2024-02-05,0,Mobile App,,documents/kyc/CUST_533/Voter_ID/533_430066.pdf
906,Voter ID,VID813181659609,2023-09-17,2033-09-17,Rejected,48.0,2023-09-18,2023-10-17,0,Internet Banking,Incorrect document information,documents/kyc/CUST_906/Voter_ID/906_268795.pdf
