customer_id,beneficiary_name,nickname,account_number,ifsc_code,bank_name,account_type,beneficiary_mobile_number,beneficiary_email,upi_id,beneficiary_status,is_verified,added_on,verified_at,added_via
668,Ekanta Mohanty,Friend,1390273714602770,SBIN0251233,Union Bank of India,Savings,0035813170,ekanta.mohanty108@example.com,ekantamohanty4758@okhdfcbank,Active,1,2024-07-04 03:57:59,2024-07-10 21:28:59,Mobile App
213,Darika Raja,,4139176899168608,HDFC0589637,State Bank of India,Savings,0632045786,,,Active,1,2024-07-13 16:32:25,2024-07-19 07:23:25,Internet Banking
950,Tarak Wagle,Personal,2933153303985749,INDB0725679,IDFC First Bank,Savings,7824761249,tarak.wagle626@example.com,tarakwagle2307@oksbi,Active,1,2026-02-06 13:24:25,2026-02-07 12:17:25,Mobile App
514,Nathaniel Sem,Personal,390372701223122,ICIC0699085,IndusInd Bank,Savings,,nathaniel.sem440@example.com,nathanielsem1628@okhdfcbank,Active,1,2025-04-21 17:27:24,2025-04-27 16:56:24,Mobile App
558,Caleb Anand,Mom,5304272284438920,ICIC0054752,State Bank of India,Savings,7635307203,,calebanand6160@okaxis,Active,1,2026-05-11 12:06:35,2026-05-11 18:12:35,Mobile App
502,Mitesh Chaudhry,Mom,2734314661808156,UBIN0945519,IDFC First Bank,Current,2786399008,mitesh.chaudhry941@example.com,miteshchaudhry2441@paytm,Active,1,2025-01-08 19:36:02,2025-01-11 18:49:02,Mobile App
268,Udyati Loke,Vendor,2662806312859097,PUNB0655341,Bank of Baroda,Current,1506970424,udyati.loke602@example.com,udyatiloke2320@ybl,Active,1,2025-01-01 02:54:53,2025-01-07 03:33:53,Branch
561,Dominic Chawla,,7625563067875580,CNRB0207810,IDFC First Bank,Current,,dominic.chawla13@example.com,,Active,1,2024-09-19 22:18:12,2024-09-26 01:41:12,Internet Banking
26,Jagrati Bhatnagar,Brother,6568375553161074,YESB0372300,IDFC First Bank,Savings,8777721690,jagrati.bhatnagar385@example.com,jagratibhatnagar1118@paytm,Active,1,2025-04-05 17:19:35,2025-04-07 17:38:35,Branch
494,Amol Pingle,Home,378834410995714,ICIC0473836,Union Bank of India,Savings,3104080611,,amolpingle4223@paytm,Blocked,1,2024-12-26 22:06:33,2024-12-31 22:14:33,Mobile App
305,Simon Pathak,Business,4614370983161282,HDFC0001567,Kotak Mahindra Bank,Current,0044562702,simon.pathak972@example.com,,Active,1,2024-06-10 00:36:40,2024-06-12 14:03:40,Mobile App
465,Jackson Tripathi,Brother,9715046386343855,BARB0609309,IDFC First Bank,Savings,3654630856,jackson.tripathi840@example.com,jacksontripathi5466@ybl,Active,1,2024-02-29 04:52:03,2024-03-02 05:24:03,Mobile App
1000,Krisha Tripathi,Friend,3624285222707918,YESB0161887,Canara Bank,Savings,3231932327,krisha.tripathi325@example.com,krishatripathi3433@okicici,Active,1,2026-05-25 20:17:17,2026-05-30 18:44:17,Branch
395,Bakhshi Hayer,Office,2435710439810780,HDFC0844968,Kotak Mahindra Bank,Savings,2603369861,bakhshi.hayer513@example.com,bakhshihayer7560@paytm,Active,1,2025-06-08 09:02:08,2025-06-10 02:55:08,Mobile App
191,Balendra Srinivasan,Business,3995063330590173,BARB0404298,Bank of Baroda,Current,7669331064,balendra.srinivasan302@example.com,balendrasrinivasan9690@okicici,Active,1,2026-01-24 19:04:35,2026-01-28 06:57:35,Internet Banking
513,Henry Mody,,4517194645095433,KKBK0745733,Yes Bank,Savings,6466607223,,henrymody4085@okicici,Inactive,1,2025-01-09 08:00:24,2025-01-11 03:58:24,Branch
604,Tara Sarin,,3038713171796592,SBIN0031741,ICICI Bank,Savings,1160643420,tara.sarin146@example.com,tarasarin9976@okicici,Inactive,0,2024-01-15 12:15:04,,Mobile App
910,Kavya Hegde,Vendor,5962179456894672,KKBK0954497,Axis Bank,Current,0702807731,kavya.hegde37@example.com,kavyahegde9048@okhdfcbank,Active,1,2025-09-11 19:24:49,2025-09-18 01:50:49,Internet Banking
874,Ethan Dube,Mom,9235092220683333,INDB0664969,Yes Bank,Savings,4238024673,ethan.dube957@example.com,ethandube6849@okaxis,Active,1,2026-08-02 12:39:32,2026-08-06 18:59:32,Internet Banking
896,Madhavi Puri,,1099166414164395,CNRB0731361,Union Bank of India,Savings,7907785943,madhavi.puri912@example.com,madhavipuri1221@oksbi,Inactive,1,2024-12-05 22:26:52,2024-12-05 22:55:52,Mobile App
835,Yahvi Bora,Friend,1063346857295497,YESB0318421,Union Bank of India,Current,5404791569,yahvi.bora213@example.com,,Active,1,2025-12-31 12:22:22,2026-01-04 22:19:22,Mobile App
830,Faris De,,5852662209007315,SBIN0017436,Canara Bank,Savings,4404222967,,farisde5259@okaxis,Active,1,2025-05-08 21:13:36,2025-05-15 06:11:36,Branch
613,Isaiah Puri,,562575531435134,HDFC0503229,State Bank of India,Savings,1947846033,isaiah.puri965@example.com,isaiahpuri1511@oksbi,Active,1,2024-01-22 17:30:36,2024-01-23 15:38:36,Branch
31,Priya Gara,Friend,2293890284414739,BARB0434803,IndusInd Bank,Current,6742721253,priya.gara930@example.com,priyagara7323@oksbi,Active,1,2026-04-23 00:11:06,2026-04-23 13:08:06,Internet Banking
6,Jatin Thaker,Vendor,4586981262433590,SBIN0590873,ICICI Bank,Savings,8268618523,jatin.thaker53@example.com,jatinthaker1465@oksbi,Active,1,2025-01-01 06:09:35,2025-01-07 17:20:35,Internet Banking
823,Simon Karpe,Sister,5525059381893513,IDFB0462546,Axis Bank,Current,5359139132,simon.karpe629@example.com,,Active,1,2024-05-13 12:35:21,2024-05-13 14:54:21,Internet Banking
670,Rachana Sunder,,5430398579133821,HDFC0330130,Union Bank of India,Savings,2649272729,rachana.sunder947@example.com,rachanasunder9122@ybl,Active,1,2026-06-18 01:44:59,2026-06-18 23:54:59,Internet Banking
413,Janani Devi,Business,5768532373414602,HDFC0450646,Yes Bank,Savings,7932958814,janani.devi572@example.com,jananidevi5905@okicici,Active,1,2024-04-23 12:46:30,2024-04-28 13:22:30,Internet Banking
649,Garima Dugar,Sister,4970758512362198,SBIN0371315,ICICI Bank,Savings,6075684202,garima.dugar906@example.com,,Inactive,1,2026-06-21 13:07:31,2026-06-26 05:46:31,Mobile App
105,Riya Mitter,Home,699613293776704,PUNB0233184,Punjab National Bank,Savings,9319784486,,,Active,1,2025-07-28 08:07:54,2025-08-03 03:59:54,Mobile App
49,Balhaar Bhavsar,Personal,4649868406049447,CNRB0574173,HDFC Bank,Savings,5544891063,balhaar.bhavsar200@example.com,,Active,1,2025-04-14 20:52:25,2025-04-18 02:14:25,Internet Banking
743,Devansh Jani,Vendor,797723051029760,UTIB0331029,State Bank of India,Savings,4528361761,,devanshjani8667@oksbi,Active,0,2026-01-21 23:32:17,,Internet Banking
300,Ekalinga Nair,Office,528230387726422,IDFB0939497,Union Bank of India,Savings,4467369338,ekalinga.nair159@example.com,ekalinganair3064@oksbi,Active,0,2024-11-16 21:26:40,,Internet Banking
665,Aarav Bava,Friend,9344012510056910,SBIN0666811,Yes Bank,Savings,7039406341,,aaravbava2244@ybl,Blocked,1,2025-03-06 13:06:38,2025-03-13 12:25:38,Mobile App
290,Yuvraj Guha,Vendor,5635744898550232,YESB0001853,Punjab National Bank,Savings,0841929804,,,Active,0,2025-10-14 02:41:28,,Internet Banking
990,Nandini Gole,Office,7018580108246015,UTIB0607810,Canara Bank,Current,8760449243,,,Active,1,2024-10-26 04:02:28,2024-10-28 00:42:28,Mobile App
987,Benjamin Deshpande,Sister,2803932644870270,IDFB0733280,IDFC First Bank,Savings,5561368030,benjamin.deshpande75@example.com,benjamindeshpande6689@ybl,Active,1,2026-02-05 13:10:11,2026-02-09 23:19:11,Mobile App
259,Vedhika Lanka,Office,4157873478425490,ICIC0157290,State Bank of India,Savings,8195468472,vedhika.lanka842@example.com,vedhikalanka4080@ybl,Active,0,2025-03-08 06:31:09,,Mobile App
543,Anusha Kala,Sister,8056956076379292,HDFC0342693,Punjab National Bank,Savings,0349655174,anusha.kala211@example.com,anushakala129@paytm,Active,1,2024-06-23 05:41:43,2024-06-24 19:17:43,Internet Banking
858,Aarush Batra,Personal,7374860757900368,CNRB0241527,Axis Bank,Savings,4803708746,aarush.batra600@example.com,,Active,0,2024-06-17 05:03:29,,Internet Banking
271,Aarush Buch,Dad,2975332016431051,CNRB0499644,Kotak Mahindra Bank,Savings,9475552719,aarush.buch118@example.com,,Active,1,2024-06-01 08:28:51,2024-06-03 04:34:51,Mobile App
363,Samesh Peri,Office,2098792798794079,ICIC0994870,IDFC First Bank,Savings,,samesh.peri328@example.com,,Active,0,2025-05-08 09:07:00,,Mobile App
210,Lajita Wali,,3979359410367451,BARB0272359,Yes Bank,Savings,6397054052,,lajitawali3864@paytm,Active,1,2024-12-15 17:45:24,2024-12-17 08:43:24,Mobile App
343,Aarini Seshadri,,7709958943893173,HDFC0320478,Axis Bank,Savings,1873075565,aarini.seshadri233@example.com,aariniseshadri3810@okhdfcbank,Active,1,2025-09-29 12:00:36,2025-10-02 08:02:36,Internet Banking
733,Tristan Tella,Mom,933070756596004,PUNB0798157,IDFC First Bank,Savings,4230820611,tristan.tella324@example.com,tristantella6675@okhdfcbank,Active,1,2025-05-11 07:30:01,2025-05-11 18:12:01,Internet Banking
158,Unnati Saha,Brother,9230826507458310,INDB0761631,Yes Bank,Current,9851161713,,unnatisaha3335@okhdfcbank,Active,0,2025-03-14 13:31:47,,Mobile App
428,Samesh Joshi,Vendor,7073430840661030,IDFB0322901,Union Bank of India,Savings,5576418001,samesh.joshi561@example.com,sameshjoshi9136@okicici,Active,1,2026-05-30 12:19:56,2026-06-04 06:02:56,Internet Banking
980,Radhika Chhabra,Personal,7785895471442018,KKBK0484054,Kotak Mahindra Bank,Savings,9773986339,radhika.chhabra936@example.com,,Active,1,2024-08-17 22:15:09,2024-08-24 13:32:09,Mobile App
364,Lajita Ravi,Brother,111736121534540,ICIC0667091,Yes Bank,Savings,2624621186,,lajitaravi142@okhdfcbank,Active,1,2025-12-09 07:43:48,2025-12-15 23:24:48,Internet Banking
772,Kashish Issac,,3696072240403953,BARB0377935,IDFC First Bank,Savings,9891698581,kashish.issac786@example.com,,Active,1,2025-09-14 07:21:35,2025-09-17 22:14:35,Mobile App
300,Ekaraj Ray,Brother,2418609046276682,INDB0139946,Canara Bank,Savings,9473659212,ekaraj.ray469@example.com,,Active,1,2026-05-14 14:48:59,2026-05-16 07:23:59,Internet Banking
973,Lohit Puri,Business,7234710394963193,BARB0718287,State Bank of India,Savings,,lohit.puri334@example.com,lohitpuri6492@okaxis,Active,1,2025-03-30 21:28:57,2025-04-06 07:18:57,Mobile App
905,Ansh Dasgupta,Vendor,5990321924809485,HDFC0769085,Bank of Baroda,Savings,4969811529,,,Active,1,2026-08-12 02:08:04,2026-08-17 15:27:04,Internet Banking
174,Saanvi Golla,Dad,5272044379584366,ICIC0400792,ICICI Bank,Current,3924767477,saanvi.golla183@example.com,,Active,1,2025-08-10 05:28:29,2025-08-14 03:18:29,Mobile App
935,Hemang Chaudhari,Personal,4340142506781254,HDFC0847627,Canara Bank,Savings,1221078132,,hemangchaudhari4571@okaxis,Active,1,2024-11-15 20:56:49,2024-11-21 05:29:49,Internet Banking
441,Robert Comar,Vendor,2481142529489492,KKBK0969240,Kotak Mahindra Bank,Savings,2659215775,robert.comar304@example.com,robertcomar9744@okicici,Active,1,2024-11-15 08:16:24,2024-11-17 05:15:24,Internet Banking
710,Nandini Sharaf,Home,8961482827275434,INDB0371462,Bank of Baroda,Savings,0317793161,nandini.sharaf480@example.com,nandinisharaf5620@okaxis,Active,1,2024-07-28 16:45:24,2024-08-02 22:20:24,Mobile App
234,Pavani Hari,,3691205292365542,IDFB0638263,Union Bank of India,Savings,8695560394,pavani.hari783@example.com,pavanihari8873@paytm,Active,1,2024-05-14 03:04:38,2024-05-19 20:59:38,Mobile App
124,Agastya Madan,Sister,332912616282869,BARB0615031,HDFC Bank,Savings,2677973738,agastya.madan379@example.com,agastyamadan2569@okaxis,Active,1,2025-05-24 16:03:53,2025-05-31 08:32:53,Mobile App
119,Bhavini Sarna,Brother,36400061152593,KKBK0237792,IDFC First Bank,Savings,5850236452,bhavini.sarna619@example.com,bhavinisarna6588@oksbi,Active,1,2026-06-07 03:59:34,2026-06-10 22:42:34,Branch
308,Chaman Bail,Personal,6481843408311849,CNRB0140576,Axis Bank,Savings,1866822459,chaman.bail359@example.com,,Active,1,2026-03-28 22:25:27,2026-04-01 03:48:27,Internet Banking
674,Mohini Comar,Vendor,5921185655932365,INDB0896603,Union Bank of India,Savings,9871043073,mohini.comar354@example.com,mohinicomar6821@oksbi,Active,1,2026-02-16 03:22:41,2026-02-20 05:12:41,Mobile App
392,Jhalak Bhatia,Mom,5795338039869485,BARB0894696,Punjab National Bank,Savings,4750367929,jhalak.bhatia321@example.com,jhalakbhatia5087@oksbi,Active,1,2025-07-06 03:30:53,2025-07-06 17:38:53,Mobile App
554,Bina Pant,Office,1702658314772916,YESB0006318,Canara Bank,Savings,2795260845,bina.pant757@example.com,binapant3963@oksbi,Active,1,2026-01-30 06:32:07,2026-02-03 04:04:07,Internet Banking
893,Damini Sanghvi,Vendor,7202598280633716,UBIN0518627,Yes Bank,Savings,6098028648,,daminisanghvi3360@okaxis,Active,1,2026-05-24 20:07:00,2026-05-25 07:57:00,Branch
175,Anmol Sehgal,Sister,2028810418930,ICIC0789925,Yes Bank,Current,3683617463,anmol.sehgal999@example.com,anmolsehgal2449@okhdfcbank,Active,1,2025-03-02 20:38:35,2025-03-07 22:41:35,Internet Banking
937,Ira Khanna,Home,6703354272870055,KKBK0781786,Yes Bank,Savings,6025482537,ira.khanna168@example.com,,Active,1,2025-02-18 21:14:42,2025-02-19 04:45:42,Mobile App
887,Bina Chadha,Personal,1420241694738574,BARB0903309,Yes Bank,Savings,3801644967,bina.chadha938@example.com,,Active,1,2026-04-22 13:47:50,2026-04-29 09:49:50,Mobile App
498,Elijah Upadhyay,Dad,5578809840515121,UTIB0530719,IDFC First Bank,Savings,7118687545,elijah.upadhyay809@example.com,elijahupadhyay5228@paytm,Active,1,2025-09-27 19:51:35,2025-10-02 15:41:35,Mobile App
614,Noah Jha,Personal,1915608997414905,PUNB0522902,IDFC First Bank,Savings,6352403506,,noahjha1725@okicici,Active,1,2026-06-27 23:46:58,2026-07-01 07:11:58,Branch
485,Yamini Oommen,Friend,7203249887121205,YESB0936279,HDFC Bank,Savings,3363938165,yamini.oommen109@example.com,yaminioommen7309@ybl,Active,1,2025-09-07 16:50:41,2025-09-11 16:59:41,Mobile App
392,Tanmayi Comar,Mom,352032439588133,HDFC0861702,IndusInd Bank,Savings,9698063147,tanmayi.comar127@example.com,tanmayicomar9765@ybl,Active,1,2024-01-19 20:56:54,2024-01-20 18:53:54,Mobile App
362,Andrew Lalla,,2376272372071965,UTIB0111546,IndusInd Bank,Savings,4808368579,,andrewlalla472@paytm,Active,0,2025-05-22 18:55:52,,Mobile App
397,Pushti Pandey,Vendor,1832257900532760,UBIN0302234,Kotak Mahindra Bank,Savings,,pushti.pandey730@example.com,pushtipandey1912@ybl,Active,1,2025-08-17 23:38:22,2025-08-24 14:19:22,Internet Banking
303,Jack Korpal,,6967788778212174,IDFB0444730,Axis Bank,Savings,4362314685,jack.korpal684@example.com,,Active,1,2024-04-11 05:16:57,2024-04-17 00:56:57,Mobile App
314,Alka Gola,,2571690503073011,ICIC0924651,HDFC Bank,Savings,3227263564,alka.gola257@example.com,alkagola4244@okhdfcbank,Active,0,2025-09-01 01:18:08,,Mobile App
988,Abhimanyu Ahluwalia,,5363699470463006,ICIC0299460,ICICI Bank,Current,9788042926,abhimanyu.ahluwalia69@example.com,,Active,1,2025-08-29 16:15:33,2025-08-30 12:04:33,Internet Banking
992,Upkaar Patil,Sister,9723491181758371,INDB0243544,Kotak Mahindra Bank,Savings,9958185540,upkaar.patil665@example.com,upkaarpatil4827@ybl,Active,1,2025-10-13 01:43:07,2025-10-19 11:32:07,Mobile App
962,Ladli Sridhar,Dad,4291891372838176,SBIN0076518,Axis Bank,Savings,9667896613,ladli.sridhar290@example.com,ladlisridhar4544@paytm,Active,1,2025-11-22 00:23:26,2025-11-22 05:42:26,Mobile App
810,Naksh Bhalla,,6846426649908254,PUNB0206063,ICICI Bank,Current,6767922966,,,Active,1,2025-02-01 06:23:13,2025-02-02 06:37:13,Mobile App
981,Frado Dave,,7036538208772846,INDB0799697,IndusInd Bank,Savings,7039415860,frado.dave796@example.com,,Active,1,2024-08-09 15:40:24,2024-08-14 15:50:24,Internet Banking
874,Jagrati Yadav,,4288375180618782,YESB0097585,HDFC Bank,Savings,3642449133,jagrati.yadav85@example.com,,Inactive,1,2024-02-11 13:05:42,2024-02-12 06:07:42,Mobile App
51,Arjun Purohit,,2599292231078326,UTIB0904349,Canara Bank,Savings,3675686746,,arjunpurohit9374@paytm,Active,1,2025-03-09 02:45:07,2025-03-10 05:38:07,Mobile App
373,Charvi Sachdev,Mom,2571843225839620,INDB0961788,Bank of Baroda,Savings,5871913346,charvi.sachdev880@example.com,,Inactive,1,2024-03-07 01:10:04,2024-03-08 15:11:04,Mobile App
830,Faras Kibe,Friend,4567068057058510,YESB0789724,State Bank of India,Savings,8914439596,faras.kibe848@example.com,faraskibe6337@okicici,Active,1,2025-08-19 14:53:20,2025-08-21 17:18:20,Mobile App
304,Leena Borra,,2731735935425078,ICIC0186486,Bank of Baroda,Current,7255257441,leena.borra254@example.com,leenaborra6953@okicici,Active,1,2024-10-02 03:57:45,2024-10-04 16:40:45,Internet Banking
899,Watika Parmer,Home,3944600845161468,INDB0860181,Bank of Baroda,Savings,6790468012,watika.parmer606@example.com,watikaparmer8583@okicici,Active,1,2026-03-18 08:05:06,2026-03-24 20:11:06,Mobile App
319,Aadhya Rajagopalan,Office,3915732219019986,IDFB0547961,State Bank of India,Savings,5503394471,aadhya.rajagopalan278@example.com,aadhyarajagopalan7416@okhdfcbank,Active,1,2025-01-19 07:46:53,2025-01-22 12:19:53,Internet Banking
599,Megha Ramachandran,Office,8445323499748730,ICIC0993640,Punjab National Bank,Savings,1275568716,megha.ramachandran532@example.com,,Active,1,2024-10-12 08:36:05,2024-10-15 11:20:05,Internet Banking
491,Tanveer Bora,Mom,6715684785972604,INDB0489003,Union Bank of India,Current,9849988803,tanveer.bora224@example.com,,Inactive,1,2025-05-12 22:18:36,2025-05-19 03:48:36,Internet Banking
14,Bimala Dutt,Friend,7406298986663513,INDB0742257,Union Bank of India,Current,6793644120,bimala.dutt716@example.com,bimaladutt8277@okaxis,Active,1,2024-06-22 00:14:57,2024-06-22 04:25:57,Internet Banking
773,Ekansh Nagy,Mom,984058828667340,KKBK0669443,Union Bank of India,Savings,4396357193,ekansh.nagy559@example.com,,Active,1,2024-07-21 20:11:09,2024-07-24 04:32:09,Internet Banking
944,Yamini Das,Friend,9548298561519561,ICIC0503239,Canara Bank,Savings,5978711636,,,Active,1,2024-08-21 21:08:25,2024-08-22 09:04:25,Mobile App
832,Faras Dubey,Office,6410535730634880,BARB0739531,Bank of Baroda,Savings,1748471476,faras.dubey536@example.com,farasdubey8445@paytm,Active,1,2025-09-29 16:05:30,2025-10-04 16:30:30,Mobile App
224,Amaira Lad,Personal,2385069784049784,YESB0467861,Canara Bank,Savings,2157030855,,amairalad8569@paytm,Active,1,2026-06-30 13:08:30,2026-07-02 19:11:30,Mobile App
912,Raksha Tella,Business,2772726996371919,IDFB0044827,IDFC First Bank,Savings,0227007697,raksha.tella66@example.com,rakshatella3635@okicici,Active,0,2026-06-19 00:43:32,,Mobile App
682,Januja Divan,,1867798660021585,CNRB0973872,Axis Bank,Savings,1394802942,januja.divan599@example.com,janujadivan2960@okhdfcbank,Active,1,2024-02-23 07:26:50,2024-02-26 06:16:50,Mobile App
36,Wakeeta Srinivas,Personal,9374080005951760,UBIN0918831,IndusInd Bank,Current,8382501901,wakeeta.srinivas526@example.com,wakeetasrinivas5582@okaxis,Active,0,2026-07-25 18:53:21,,Mobile App
800,Ekbal Sani,Business,3788493151052367,IDFB0221774,Axis Bank,Savings,8488326066,ekbal.sani500@example.com,ekbalsani204@okhdfcbank,Active,1,2025-04-10 11:38:44,2025-04-13 15:13:44,Mobile App
457,Darsh Balay,,2639900608712638,UBIN0121225,IDFC First Bank,Savings,3260058611,darsh.balay234@example.com,darshbalay6665@okaxis,Active,1,2024-01-27 15:56:35,2024-02-03 14:27:35,Mobile App
579,Advika Mall,Office,7101648659360766,KKBK0157787,Punjab National Bank,Savings,5205126000,advika.mall410@example.com,advikamall4075@okaxis,Active,1,2026-07-07 10:00:59,2026-07-09 17:44:59,Internet Banking
609,Bhavani Mahajan,Sister,8634142298352847,INDB0416696,Union Bank of India,Savings,3645405623,bhavani.mahajan346@example.com,,Active,1,2025-05-18 13:37:35,2025-05-19 04:30:35,Internet Banking
292,Chandran Ratta,Brother,7663969465213151,IDFB0921548,Yes Bank,Savings,,,chandranratta2826@paytm,Inactive,1,2026-04-21 09:18:46,2026-04-22 09:37:46,Mobile App
114,Kevin Mani,Brother,9216792272327689,IDFB0441960,IndusInd Bank,Savings,9761935198,,kevinmani8671@okaxis,Inactive,1,2025-02-08 13:59:12,2025-02-13 19:17:12,Mobile App
104,Rachita Maharaj,Business,1915477796060414,BARB0704347,HDFC Bank,Savings,7906779232,rachita.maharaj619@example.com,rachitamaharaj268@ybl,Inactive,1,2025-06-04 08:49:48,2025-06-09 07:36:48,Internet Banking
513,Dayita Thaker,,845617233952105,UTIB0958815,ICICI Bank,Savings,8553642045,dayita.thaker576@example.com,dayitathaker2662@paytm,Active,1,2025-10-18 00:04:50,2025-10-21 14:55:50,Internet Banking
419,Jason Contractor,,6203209149158501,ICIC0468550,Union Bank of India,Savings,0382917420,jason.contractor943@example.com,jasoncontractor449@paytm,Inactive,1,2025-12-02 20:55:51,2025-12-03 11:14:51,Mobile App
223,Siddharth Chanda,Home,7937595178444211,SBIN0983295,IndusInd Bank,Savings,,siddharth.chanda221@example.com,siddharthchanda4221@oksbi,Inactive,0,2025-07-10 08:57:10,,Mobile App
241,Vihaan Seth,,1356440983586581,INDB0328530,Bank of Baroda,Savings,3917411932,,vihaanseth4513@okicici,Blocked,1,2026-01-31 17:11:33,2026-02-03 21:13:33,Mobile App
709,Rajeshri Kapur,Business,1689876387313957,INDB0428747,IDFC First Bank,Savings,2307174910,rajeshri.kapur98@example.com,,Active,1,2026-04-30 11:45:20,2026-05-02 07:51:20,Mobile App
777,Amara Dey,Vendor,1526684106090487,INDB0085946,Yes Bank,Savings,7817558659,amara.dey367@example.com,,Active,1,2024-02-15 18:40:42,2024-02-16 10:04:42,Mobile App
669,Upkaar Agate,,9960797615832074,ICIC0584052,IDFC First Bank,Savings,1848632147,upkaar.agate280@example.com,upkaaragate4352@oksbi,Active,1,2024-06-07 01:32:21,2024-06-08 23:10:21,Mobile App
922,Ekantika Narayanan,,7229327287494865,INDB0890734,State Bank of India,Savings,9435735328,,ekantikanarayanan2951@oksbi,Active,1,2024-04-02 00:25:21,2024-04-07 10:06:21,Mobile App
24,Aarush Trivedi,,7185809217205944,SBIN0104620,Canara Bank,Savings,6016104140,aarush.trivedi224@example.com,aarushtrivedi2435@oksbi,Active,1,2026-05-09 03:07:13,2026-05-14 04:53:13,Internet Banking
954,Ekaja Gokhale,Personal,9738764337199597,CNRB0932012,HDFC Bank,Savings,5782259525,ekaja.gokhale734@example.com,,Active,1,2024-10-07 10:04:58,2024-10-11 10:03:58,Mobile App
314,Wahab Sachdev,,7558476605431969,IDFB0515372,Union Bank of India,Savings,9002797536,,wahabsachdev4045@okicici,Blocked,1,2026-04-22 16:21:48,2026-04-29 12:50:48,Mobile App
731,Ekapad Mukherjee,Friend,2216548169320419,IDFB0710251,Union Bank of India,Current,2006620760,ekapad.mukherjee928@example.com,,Inactive,1,2026-04-30 13:49:41,2026-05-04 20:46:41,Internet Banking
79,Yochana Vora,,751217241115486,KKBK0954922,Punjab National Bank,Savings,8603932711,yochana.vora905@example.com,yochanavora9380@okaxis,Active,1,2025-06-04 10:12:04,2025-06-07 23:55:04,Mobile App
963,Amruta Narang,Mom,7317168270371281,CNRB0991232,IndusInd Bank,Savings,6818620284,amruta.narang500@example.com,,Active,1,2025-12-03 20:43:30,2025-12-07 22:26:30,Branch
344,Mahika Yogi,,6243862334313826,CNRB0342204,Punjab National Bank,Savings,4298013827,mahika.yogi383@example.com,mahikayogi9214@oksbi,Active,1,2026-07-19 01:13:18,2026-07-22 02:05:18,Internet Banking
338,Hitesh Vala,,3931138709488720,INDB0082816,Yes Bank,Savings,4889878763,,hiteshvala8996@oksbi,Active,1,2026-04-26 04:13:14,2026-04-28 05:42:14,Mobile App
527,Oviya Wason,Vendor,8172284054912193,INDB0583637,Bank of Baroda,Savings,5194504179,oviya.wason269@example.com,,Active,0,2026-07-25 09:47:23,,Mobile App
908,Ucchal Kulkarni,Dad,3707641890643426,YESB0779018,Axis Bank,Savings,3008129962,ucchal.kulkarni995@example.com,ucchalkulkarni8794@oksbi,Active,1,2025-06-14 02:58:05,2025-06-17 02:43:05,Internet Banking
915,Bahadurjit Sem,Brother,5324059113934977,UBIN0381605,Punjab National Bank,Current,4126571923,,bahadurjitsem3993@oksbi,Active,1,2024-05-03 13:12:14,2024-05-06 22:53:14,Internet Banking
552,Oscar Kata,Vendor,7735735213076342,INDB0116395,Canara Bank,Savings,0088653666,oscar.kata768@example.com,oscarkata4806@oksbi,Inactive,0,2024-11-05 09:07:25,,Mobile App
494,Hema Warrior,Brother,2478474670806115,KKBK0770186,State Bank of India,Savings,5387884257,hema.warrior893@example.com,hemawarrior5006@okaxis,Active,1,2026-07-22 06:29:24,2026-07-25 16:25:24,Mobile App
411,Fiyaz Walla,Brother,268258957548311,BARB0010464,HDFC Bank,Savings,6497953764,fiyaz.walla405@example.com,fiyazwalla4964@oksbi,Active,0,2026-01-18 16:50:37,,Mobile App
851,Tanveer Badami,Office,5780127689873684,ICIC0980034,IndusInd Bank,Savings,4738257475,,tanveerbadami2288@paytm,Active,1,2025-04-29 13:15:00,2025-05-02 01:34:00,Mobile App
627,Patrick Bhargava,Home,7027525759920759,PUNB0676779,IDFC First Bank,Current,0287172339,,patrickbhargava9459@paytm,Active,1,2025-08-31 23:33:53,2025-09-03 08:48:53,Mobile App
168,Dev Bath,Friend,3144019010989156,CNRB0020571,IDFC First Bank,Savings,2542213923,,devbath4466@okaxis,Inactive,1,2025-08-07 22:40:14,2025-08-09 14:34:14,Internet Banking
36,Sanaya Ratti,,3774209927690459,BARB0202472,IndusInd Bank,Savings,6404254514,sanaya.ratti85@example.com,sanayaratti53@okhdfcbank,Active,1,2024-08-13 14:07:15,2024-08-19 14:41:15,Mobile App
274,Siya Mukherjee,Office,574327578432677,ICIC0398789,HDFC Bank,Savings,4721886779,,siyamukherjee2995@okicici,Active,1,2025-08-24 09:58:45,2025-08-29 13:19:45,Mobile App
852,Hredhaan Ramakrishnan,,7069977591471874,SBIN0795110,Axis Bank,Savings,7445369384,hredhaan.ramakrishnan743@example.com,hredhaanramakrishnan723@paytm,Active,1,2025-06-28 13:14:45,2025-06-30 18:23:45,Mobile App
795,Advika Cherian,,8802979177130924,KKBK0390299,Punjab National Bank,Savings,4295414698,advika.cherian682@example.com,advikacherian8726@okhdfcbank,Active,1,2025-11-15 04:35:54,2025-11-20 20:07:54,Internet Banking
512,Tejas Narain,Brother,1709003289294631,ICIC0899745,Yes Bank,Savings,1795646485,tejas.narain435@example.com,,Active,1,2026-04-10 17:24:24,2026-04-14 15:30:24,Mobile App
716,Max Anne,Friend,1579506328729144,SBIN0789203,Yes Bank,Savings,2566882111,,,Active,1,2025-01-14 14:57:02,2025-01-17 03:51:02,Mobile App
