customer_id,account_number,account_type,balance,account_status,open_date,closed_date,created_at,branch_id
11,458071890305,Current,83468.3,Active,2019-11-10,,2019-11-10,16
783,673027872452,Savings,46422.01,Active,2022-01-29,,2022-01-29,7
164,582759365805,Savings,147020.94,Active,2025-07-23,,2025-07-23,12
443,912507280501,Savings,573.5,Closed,2019-09-08,2020-05-27,2019-09-08,11
491,434502044534,Savings,357226.08,Inactive,2022-12-16,,2022-12-16,15
457,500024674302,Current,397242.82,Active,2018-05-22,,2018-05-22,4
733,607193114771,Savings,193800.45,Active,2018-08-22,,2018-08-22,4
960,723654920079,Savings,409271.79,Active,2022-12-18,,2022-12-18,5
828,193850724736,Savings,240169.08,Active,2025-12-27,,2025-12-27,16
357,368242253022,Savings,292049.81,Active,2024-05-29,,2024-05-29,16
781,543849489485,Savings,482627.27,Active,2019-09-10,,2019-09-10,16
527,613667734483,Salary,39859.54,Active,2024-11-22,,2024-11-22,10
848,671664605411,Salary,127160.87,Active,2021-06-05,,2021-06-05,3
351,143790705956,Salary,168482.63,Active,2025-09-28,,2025-09-28,5
106,337385987589,Premium,2428190.53,Active,2019-08-09,,2019-08-09,8
267,652027605576,Premium,4449153.99,Active,2019-11-02,,2019-11-02,12
160,367567114088,Salary,138087.35,Active,2023-06-19,,2023-06-19,15
222,518220750271,Salary,78738.29,Active,2024-09-01,,2024-09-01,6
563,933048725604,Salary,145438.04,Active,2021-11-26,,2021-11-26,14
436,858401519017,Savings,226313.37,Active,2019-02-05,,2019-02-05,16
366,601104150396,Savings,433956.99,Active,2023-08-22,,2023-08-22,3
141,683292860393,Savings,89295.11,Active,2026-01-11,,2026-01-11,1
820,812435585094,Savings,372813.44,Active,2019-06-13,,2019-06-13,16
704,619225268069,Savings,137257.12,Active,2022-04-07,,2022-04-07,16
502,854866761680,Salary,38829.55,Active,2026-03-19,,2026-03-19,10
790,790530021113,Savings,351689.25,Active,2019-03-18,,2019-03-18,3
942,885532076816,Premium,257482.02,Active,2021-03-08,,2021-03-08,7
472,136901253945,Savings,327658.82,Active,2025-02-15,,2025-02-15,17
259,496264374206,Savings,8716.63,Active,2022-03-26,,2022-03-26,6
926,174118488954,Savings,108414.83,Active,2019-01-04,,2019-01-04,14
938,574866496567,Salary,24241.53,Active,2023-10-18,,2023-10-18,6
535,129742791308,Savings,98454.84,Active,2019-04-22,,2019-04-22,15
18,887863454472,Savings,160.44,Closed,2024-03-11,2026-08-06,2024-03-11,15
617,801804296841,Current,1556665.07,Active,2024-11-24,,2024-11-24,10
503,541842556527,Current,295885.45,Active,2019-10-18,,2019-10-18,18
666,151113658367,Savings,316738.7,Active,2023-05-15,,2023-05-15,13
467,879465707806,Current,1027386.65,Active,2019-06-20,,2019-06-20,6
774,105855141174,Savings,319083.09,Active,2023-11-25,,2023-11-25,9
775,195875814299,Savings,130558.53,Active,2026-04-27,,2026-04-27,9
16,538059969093,Current,1030718.99,Active,2023-07-11,,2023-07-11,18
635,982396074229,Savings,430666.96,Active,2021-09-04,,2021-09-04,1
658,754757861556,Savings,479081.86,Active,2026-08-01,,2026-08-01,13
268,691124037196,Savings,165069.41,Active,2024-12-15,,2024-12-15,11
640,150797355492,Savings,379971.51,Active,2026-04-13,,2026-04-13,1
135,312220399521,Salary,40381.19,Active,2025-01-22,,2025-01-22,4
383,607654200347,Salary,75088.12,Active,2023-02-09,,2023-02-09,15
879,970827546463,Salary,16017.08,Active,2025-03-04,,2025-03-04,7
280,426974842147,Savings,151820.2,Active,2026-04-05,,2026-04-05,13
654,917026515757,Savings,169634.41,Active,2019-07-29,,2019-07-29,11
235,119844907625,Current,1316410.35,Active,2018-04-17,,2018-04-17,6
463,852247939094,Salary,72466.34,Active,2022-08-21,,2022-08-21,15
570,548310459846,Savings,237296.57,Active,2022-02-24,,2022-02-24,12
175,594390961549,Savings,200130.02,Frozen,2025-08-06,,2025-08-06,18
478,170452691025,Salary,467.11,Closed,2025-10-22,2026-02-16,2025-10-22,11
880,676798745642,Savings,404358.2,Active,2021-11-28,,2021-11-28,13
695,281667691622,Current,1341804.34,Active,2026-07-24,,2026-07-24,6
789,303107224919,Current,1869828.03,Active,2021-11-11,,2021-11-11,9
425,547147596359,Savings,36283.06,Active,2018-09-03,,2018-09-03,15
454,982171765778,Savings,130811.27,Active,2023-12-22,,2023-12-22,8
148,138757208495,Premium,3337390.25,Active,2018-03-22,,2018-03-22,17
242,683579032379,Savings,466957.61,Active,2018-06-26,,2018-06-26,19
656,276962794203,Savings,137912.74,Active,2022-06-10,,2022-06-10,11
789,924110445161,Savings,317965.08,Active,2025-11-19,,2025-11-19,19
894,603394227713,Savings,129064.16,Active,2022-01-15,,2022-01-15,3
128,873871972389,Savings,451540.95,Active,2020-04-16,,2020-04-16,16
704,342583219058,Savings,201112.7,Inactive,2024-06-05,,2024-06-05,17
206,821378654794,Premium,4611366.99,Active,2021-06-26,,2021-06-26,12
955,475758366106,Savings,45621.83,Active,2021-12-25,,2021-12-25,11
799,395632368662,Current,1308105.57,Active,2025-06-30,,2025-06-30,15
621,194260482969,Savings,6653.67,Active,2021-11-26,,2021-11-26,10
321,606376321384,Salary,92727.59,Active,2022-04-22,,2022-04-22,12
425,766356490468,Savings,105063.6,Active,2021-01-25,,2021-01-25,3
393,363170156552,Salary,3343.01,Inactive,2018-06-03,,2018-06-03,3
647,914234756194,Salary,194261.59,Active,2025-11-29,,2025-11-29,20
564,809357641007,Savings,273944.77,Active,2024-10-28,,2024-10-28,15
733,486602159000,Salary,151713.78,Active,2022-12-30,,2022-12-30,9
949,780494107613,Savings,67049.61,Active,2026-03-15,,2026-03-15,4
496,110466153991,Current,1580380.81,Active,2023-10-07,,2023-10-07,7
418,211538892924,Salary,156000.08,Active,2024-10-25,,2024-10-25,5
510,224249755604,Savings,473363.44,Active,2024-02-15,,2024-02-15,7
653,246689153264,Savings,202985.37,Active,2019-11-14,,2019-11-14,11
926,651676741286,Savings,313280.14,Active,2026-07-19,,2026-07-19,20
238,923436356200,Savings,224670.36,Active,2024-01-14,,2024-01-14,4
738,969629805103,Salary,15173.36,Active,2023-11-03,,2023-11-03,12
130,729994588387,Savings,15017.81,Active,2023-10-10,,2023-10-10,11
275,189042113253,Salary,142177.26,Active,2021-02-23,,2021-02-23,4
81,697349537528,Savings,409555.33,Active,2021-09-05,,2021-09-05,17
703,997804123933,Salary,59857.02,Active,2022-04-15,,2022-04-15,2
640,630075654673,Salary,195387.17,Active,2021-05-06,,2021-05-06,10
563,749015702208,Salary,38394.56,Active,2022-05-21,,2022-05-21,13
462,248819989764,Savings,474285.57,Active,2022-05-15,,2022-05-15,13
813,258328407322,Current,1752033.07,Inactive,2022-11-20,,2022-11-20,5
485,454289222736,Savings,72521.13,Active,2018-06-27,,2018-06-27,12
157,367243929404,Salary,160295.87,Active,2026-07-23,,2026-07-23,19
173,411433781262,Salary,162780.73,Active,2026-04-08,,2026-04-08,11
477,395530128961,Current,1836016.33,Active,2025-03-23,,2025-03-23,13
557,428550574780,Current,425606.49,Active,2023-08-25,,2023-08-25,18
182,228468581521,Savings,119594.14,Active,2024-05-12,,2024-05-12,2
223,681557448021,Savings,457659.48,Active,2023-06-17,,2023-06-17,20
322,317595332501,Savings,386862.9,Active,2022-06-17,,2022-06-17,20
951,472929244343,Salary,77753.41,Active,2023-03-07,,2023-03-07,10
582,735692247691,Savings,101424.94,Active,2022-09-29,,2022-09-29,15
529,415255153800,Salary,100366.37,Active,2025-09-20,,2025-09-20,20
321,925096924808,Savings,69235.99,Active,2020-03-17,,2020-03-17,5
438,223936027281,Savings,208190.84,Active,2018-04-07,,2018-04-07,2
149,666385218805,Salary,113366.88,Active,2024-04-27,,2024-04-27,16
660,169153340941,Savings,323858.72,Active,2021-09-02,,2021-09-02,4
714,379258260958,Salary,90844.08,Active,2025-08-09,,2025-08-09,9
733,978866229644,Savings,198254.2,Active,2020-10-17,,2020-10-17,14
234,334330688968,Current,1096366.97,Active,2022-11-14,,2022-11-14,20
659,885150646558,Savings,102415.53,Active,2023-09-22,,2023-09-22,10
316,840863319104,Current,631809.87,Active,2023-01-06,,2023-01-06,7
30,363770365431,Current,681472.63,Active,2021-07-13,,2021-07-13,12
795,790066333892,Savings,344423.37,Active,2019-10-12,,2019-10-12,18
298,273533133232,Savings,109816.94,Active,2025-07-30,,2025-07-30,12
555,180416432220,Savings,284501.07,Active,2020-10-10,,2020-10-10,11
410,633279726723,Savings,233576.18,Active,2024-04-13,,2024-04-13,16
495,374849905608,Current,1893002.44,Active,2023-01-28,,2023-01-28,19
56,646491346815,Savings,379326.25,Inactive,2025-12-05,,2025-12-05,13
418,468355757309,Savings,85346.61,Active,2019-03-31,,2019-03-31,19
594,416627764132,Savings,105836.75,Active,2022-05-14,,2022-05-14,3
991,553906841281,Savings,440578.15,Active,2022-04-30,,2022-04-30,11
827,608570808913,Savings,8767.44,Active,2026-04-12,,2026-04-12,1
681,205993814865,Savings,446774.08,Active,2024-04-21,,2024-04-21,3
543,242966132380,Savings,269344.75,Active,2019-04-23,,2019-04-23,2
881,316098230878,Salary,21248.3,Active,2020-08-13,,2020-08-13,7
603,170715915401,Premium,1152632.94,Active,2020-03-05,,2020-03-05,8
598,294856004363,Premium,4057517.78,Active,2025-12-31,,2025-12-31,15
360,906075960337,Current,1386522.05,Active,2021-06-22,,2021-06-22,12
884,446198486843,Savings,235812.09,Active,2026-03-12,,2026-03-12,16
869,558718555669,Current,857148.01,Active,2025-05-16,,2025-05-16,13
699,444585473358,Savings,19837.22,Active,2024-02-20,,2024-02-20,6
242,529904182461,Salary,155956.77,Active,2023-04-30,,2023-04-30,9
759,773167830934,Savings,419197.7,Active,2023-04-13,,2023-04-13,9
312,672499552723,Savings,364145.5,Active,2023-11-06,,2023-11-06,19
197,739301551151,Savings,158546.77,Active,2022-04-27,,2022-04-27,12
936,257219460428,Current,370714.2,Inactive,2023-02-13,,2023-02-13,13
525,433856166902,Premium,925537.16,Active,2022-04-24,,2022-04-24,17
931,797041836985,Savings,5846.29,Active,2023-08-17,,2023-08-17,1
709,974088942921,Savings,43209.75,Active,2021-10-29,,2021-10-29,16
847,538774489964,Savings,471406.14,Active,2020-11-17,,2020-11-17,2
304,231446361694,Salary,60779.92,Inactive,2018-05-23,,2018-05-23,14
950,595802220869,Savings,471630.21,Active,2022-08-25,,2022-08-25,20
107,459029369509,Current,848537.83,Active,2023-11-15,,2023-11-15,4
773,424449156946,Savings,18086.4,Active,2020-12-27,,2020-12-27,11
150,248994247854,Savings,331.42,Closed,2025-06-02,2026-08-13,2025-06-02,16
629,510136255554,Savings,417727.18,Active,2022-06-28,,2022-06-28,3
388,802667829865,Savings,335514.83,Active,2021-12-05,,2021-12-05,9
407,744654695441,Salary,903.45,Closed,2023-01-30,2026-05-04,2023-01-30,10
653,494922048293,Premium,4277585.35,Active,2023-06-03,,2023-06-03,5
966,231312083902,Savings,56240.45,Active,2024-10-11,,2024-10-11,18
724,437764112464,Savings,75430.18,Active,2021-02-11,,2021-02-11,13
568,363146022150,Savings,303525.08,Active,2023-11-30,,2023-11-30,13
204,466765640087,Savings,13306.55,Active,2023-11-11,,2023-11-11,8
644,516443096242,Savings,152313.4,Active,2018-07-19,,2018-07-19,2
585,541246903605,Savings,431097.21,Active,2025-02-16,,2025-02-16,11
114,393315877063,Savings,412323.71,Active,2022-07-22,,2022-07-22,18
761,792254733526,Savings,347484.35,Active,2019-05-30,,2019-05-30,2
884,582688854286,Savings,493971.48,Active,2025-02-04,,2025-02-04,18
552,248206056011,Savings,370932.6,Active,2022-01-22,,2022-01-22,8
761,562076298745,Savings,191599.83,Frozen,2018-03-17,,2018-03-17,7
623,977803203022,Savings,10903.44,Frozen,2023-04-16,,2023-04-16,14
178,396529995459,Current,1954826.04,Active,2025-11-28,,2025-11-28,6
103,848554300673,Savings,97398.93,Active,2020-03-11,,2020-03-11,19
822,136152592473,Salary,75241.01,Active,2024-10-19,,2024-10-19,5
518,518664808917,Savings,260215.62,Active,2019-09-12,,2019-09-12,12
382,698657885344,Savings,352257.17,Active,2018-01-17,,2018-01-17,18
429,814690452235,Premium,1834922.48,Active,2018-10-04,,2018-10-04,15
804,655296252168,Savings,904.56,Closed,2018-12-05,2021-06-07,2018-12-05,9
158,535622252212,Salary,130731.32,Active,2018-10-31,,2018-10-31,10
41,530503726976,Savings,100804.17,Active,2019-04-11,,2019-04-11,12
470,321858549440,Current,620441.16,Active,2024-04-19,,2024-04-19,19
754,933753430149,Savings,130081.38,Active,2021-07-25,,2021-07-25,9
142,556274581565,Savings,69606.15,Active,2020-10-06,,2020-10-06,4
583,704617321810,Salary,118977.38,Active,2021-04-14,,2021-04-14,16
375,497921327668,Savings,257378.49,Active,2025-08-07,,2025-08-07,3
857,142234452425,Current,1973477.79,Frozen,2019-08-24,,2019-08-24,9
577,203818003744,Salary,124874.99,Active,2025-08-18,,2025-08-18,6
297,256476779612,Savings,91383.67,Active,2022-10-02,,2022-10-02,7
975,509341470659,Savings,437380.88,Active,2022-10-25,,2022-10-25,13
628,697096928712,Savings,445630.17,Active,2020-01-16,,2020-01-16,5
983,821699830794,Current,1032520.97,Active,2020-06-15,,2020-06-15,19
553,805272864247,Savings,190494.76,Active,2020-12-29,,2020-12-29,9
156,664487771081,Savings,84939.89,Active,2020-04-23,,2020-04-23,6
204,407936159980,Premium,4001794.99,Active,2018-01-03,,2018-01-03,9
821,141629496957,Savings,18872.2,Active,2018-10-16,,2018-10-16,15
935,317655311959,Current,1112916.62,Active,2020-04-20,,2020-04-20,14
496,550915851702,Current,1322019.72,Active,2020-09-14,,2020-09-14,17
746,213479485017,Savings,98768.5,Active,2025-03-01,,2025-03-01,19
42,860167914402,Salary,24710.34,Active,2024-01-21,,2024-01-21,8
25,673625509333,Savings,114089.18,Inactive,2025-11-11,,2025-11-11,19
56,532564221952,Premium,3886105.72,Active,2021-08-13,,2021-08-13,15
757,453177269538,Savings,42129.54,Active,2023-07-31,,2023-07-31,10
678,114536776026,Savings,429576.38,Frozen,2024-02-11,,2024-02-11,2
473,753434305304,Premium,827.38,Closed,2025-07-16,2026-08-13,2025-07-16,20
989,713599821028,Savings,426337.33,Active,2026-02-23,,2026-02-23,6
436,935030840789,Savings,33272.48,Active,2021-01-01,,2021-01-01,2
33,878448189853,Savings,465399.8,Active,2020-06-19,,2020-06-19,16
777,746948033531,Savings,214853.79,Active,2023-11-02,,2023-11-02,6
298,203325708951,Savings,112011.79,Active,2024-04-09,,2024-04-09,15
803,261973302671,Current,642721.43,Active,2018-01-11,,2018-01-11,16
675,965485355743,Savings,121255.06,Active,2025-07-24,,2025-07-24,6
40,620991272067,Savings,478783.18,Active,2020-06-05,,2020-06-05,13
710,218276977214,Salary,196525.72,Active,2023-11-30,,2023-11-30,20
629,345804426156,Savings,489350.45,Active,2020-05-17,,2020-05-17,6
227,398964333555,Savings,122626.33,Active,2018-07-13,,2018-07-13,8
921,638634607905,Current,315964.2,Active,2020-08-30,,2020-08-30,12
266,849853970332,Savings,282005.03,Active,2023-03-27,,2023-03-27,3
780,766250701810,Savings,413701.38,Active,2020-07-21,,2020-07-21,11
237,646997873451,Savings,231548.95,Active,2019-11-18,,2019-11-18,18
474,406114495097,Salary,96730.73,Active,2019-11-28,,2019-11-28,4
241,467656790096,Savings,490934.77,Active,2024-01-27,,2024-01-27,2
98,629718908144,Savings,482437.3,Active,2021-02-10,,2021-02-10,7
251,667897999957,Current,1591949.49,Active,2024-09-23,,2024-09-23,14
453,840609383097,Savings,451212.85,Active,2024-11-26,,2024-11-26,10
170,189114275702,Savings,39546.75,Active,2023-01-20,,2023-01-20,4
681,612755984657,Savings,5968.88,Active,2023-08-29,,2023-08-29,17
364,650542705887,Savings,198068.73,Active,2020-12-25,,2020-12-25,5
861,749282661567,Savings,155437.76,Active,2023-04-25,,2023-04-25,10
263,692928434796,Savings,317930.57,Active,2018-06-22,,2018-06-22,15
487,950628270189,Savings,943.65,Closed,2022-03-06,2025-04-23,2022-03-06,1
417,553771958205,Savings,63276.7,Active,2018-05-12,,2018-05-12,6
239,758664946832,Salary,20789.01,Active,2022-12-30,,2022-12-30,14
206,777175257284,Savings,391481.63,Active,2021-04-13,,2021-04-13,8
847,680392577026,Savings,396240.52,Active,2024-10-18,,2024-10-18,1
62,453588936042,Savings,260990.45,Active,2023-06-08,,2023-06-08,9
508,123257882160,Savings,496721.26,Active,2023-12-07,,2023-12-07,5
708,315235814258,Savings,118793.1,Inactive,2021-05-24,,2021-05-24,4
583,450973886611,Current,1585486.61,Active,2024-10-29,,2024-10-29,7
338,586777182533,Savings,67.6,Closed,2025-02-21,2026-06-29,2025-02-21,2
292,812113048697,Savings,130868.17,Active,2025-08-17,,2025-08-17,5
443,496239213949,Salary,1494.43,Active,2021-11-01,,2021-11-01,5
340,215307899215,Salary,10258.07,Active,2018-01-14,,2018-01-14,3
15,177352009001,Savings,127673.31,Active,2019-11-01,,2019-11-01,4
612,900184577382,Salary,88475.48,Active,2019-01-09,,2019-01-09,17
166,801564078049,Savings,180674.8,Inactive,2019-06-01,,2019-06-01,3
965,311365927380,Current,1309446.66,Active,2021-02-13,,2021-02-13,17
744,749562257686,Savings,154174.3,Active,2019-10-18,,2019-10-18,3
358,781826319128,Savings,158170.77,Active,2024-03-20,,2024-03-20,10
31,804171714777,Savings,169289.32,Active,2023-04-06,,2023-04-06,17
479,526079936035,Savings,230371.56,Active,2021-01-08,,2021-01-08,5
122,872363249056,Savings,408123.51,Inactive,2026-02-20,,2026-02-20,3
62,175093155824,Savings,23585.73,Active,2018-03-17,,2018-03-17,1
529,982302809929,Current,926970.06,Active,2019-07-27,,2019-07-27,3
868,303186941989,Savings,141648.38,Active,2023-06-05,,2023-06-05,4
798,374910874164,Salary,64293.77,Active,2019-12-27,,2019-12-27,9
82,513664879643,Savings,167851.35,Active,2026-01-11,,2026-01-11,5
744,801628568484,Salary,26021.74,Active,2020-06-05,,2020-06-05,19
188,304296078133,Savings,3860.26,Active,2024-04-04,,2024-04-04,17
191,200968560261,Savings,119002.16,Inactive,2019-09-14,,2019-09-14,3
853,461265265011,Savings,103423.75,Active,2023-08-26,,2023-08-26,1
433,378454949420,Salary,100834.69,Active,2024-07-17,,2024-07-17,13
863,712755582584,Savings,333756.59,Active,2021-05-12,,2021-05-12,19
903,635945524800,Current,1415586.8,Active,2024-09-24,,2024-09-24,1
936,165097689641,Savings,493837.32,Active,2021-11-28,,2021-11-28,12
646,113466498418,Savings,180994.73,Active,2022-06-06,,2022-06-06,8
749,378370311282,Salary,2326.68,Inactive,2025-10-27,,2025-10-27,2
49,926861901671,Current,835335.19,Active,2024-09-27,,2024-09-27,16
109,124943253247,Savings,384815.79,Active,2022-09-23,,2022-09-23,15
348,671475085223,Savings,212896.2,Active,2026-01-06,,2026-01-06,7
54,421622479128,Current,1095082.63,Active,2018-06-07,,2018-06-07,19
917,162866374398,Savings,257268.86,Active,2023-08-27,,2023-08-27,20
468,506361904502,Savings,260242.08,Active,2024-04-17,,2024-04-17,5
893,727983642893,Savings,188108.57,Active,2026-02-05,,2026-02-05,9
344,963223647488,Salary,13531.22,Active,2024-01-12,,2024-01-12,20
776,667003838476,Savings,29470.8,Active,2021-10-27,,2021-10-27,2
461,902338740552,Current,1336882.47,Active,2018-04-14,,2018-04-14,14
695,445887615410,Savings,216008.14,Active,2022-05-06,,2022-05-06,9
426,705182370782,Premium,2946368.16,Active,2019-07-31,,2019-07-31,5
875,883906049532,Savings,143404.19,Active,2020-09-11,,2020-09-11,15
127,878659034827,Savings,345919.9,Active,2018-07-23,,2018-07-23,19
39,730688341586,Savings,36892.12,Active,2023-03-30,,2023-03-30,14
794,890771771918,Savings,256892.12,Active,2018-11-03,,2018-11-03,13
942,777465443470,Salary,160293.7,Active,2022-06-18,,2022-06-18,2
15,283603282531,Savings,25483.81,Active,2021-03-13,,2021-03-13,18
618,272760361671,Premium,198211.94,Active,2019-12-28,,2019-12-28,17
540,442333409175,Savings,190871.38,Active,2019-12-13,,2019-12-13,9
202,321417538923,Savings,207990.26,Active,2024-01-01,,2024-01-01,14
758,242547103771,Savings,194945.28,Active,2018-11-24,,2018-11-24,19
124,620734281837,Savings,282709.3,Inactive,2019-03-27,,2019-03-27,13
600,204836366787,Savings,132487.88,Active,2018-08-07,,2018-08-07,3
16,101099043732,Current,485020.23,Active,2025-12-07,,2025-12-07,5
485,761297003323,Salary,166152.14,Active,2022-06-10,,2022-06-10,16
42,244496936431,Current,1603719.25,Frozen,2025-12-30,,2025-12-30,1
491,603319765006,Salary,60193.28,Active,2021-04-06,,2021-04-06,13
639,240372060552,Salary,37906.47,Active,2026-04-16,,2026-04-16,7
574,970264942050,Savings,243320.97,Active,2019-04-12,,2019-04-12,3
370,253663567301,Savings,348745.97,Active,2024-04-10,,2024-04-10,6
403,614471126731,Current,921214.48,Active,2025-07-13,,2025-07-13,9
650,655329378237,Savings,465774.5,Active,2022-06-04,,2022-06-04,19
187,812785979219,Savings,361829.7,Frozen,2019-02-17,,2019-02-17,16
497,647788498036,Savings,492439.63,Active,2022-10-10,,2022-10-10,2
841,765898442329,Salary,111856.69,Active,2021-11-28,,2021-11-28,3
623,182011170647,Salary,148549.73,Active,2021-02-04,,2021-02-04,20
996,578546507941,Savings,212450.97,Active,2022-07-19,,2022-07-19,15
321,259508689272,Current,1056139.7,Active,2025-06-20,,2025-06-20,13
155,714621596093,Savings,6967.26,Active,2024-06-29,,2024-06-29,7
152,494895171799,Current,1792357.42,Active,2023-04-11,,2023-04-11,4
338,169382217126,Salary,104529.32,Active,2022-02-25,,2022-02-25,9
197,867521953618,Savings,400155.41,Active,2018-06-13,,2018-06-13,18
269,535641232520,Current,1480068.18,Active,2024-12-15,,2024-12-15,9
510,895876068643,Savings,263291.08,Active,2021-05-03,,2021-05-03,9
831,712074094542,Salary,142466.03,Active,2023-08-26,,2023-08-26,7
541,386359173508,Salary,60306.18,Active,2021-05-27,,2021-05-27,3
953,657206509039,Savings,140670.1,Active,2025-10-02,,2025-10-02,14
797,492273780804,Savings,195232.56,Active,2024-12-11,,2024-12-11,5
381,228193880824,Savings,254442.21,Active,2020-04-21,,2020-04-21,13
34,260092052604,Salary,85677.3,Active,2025-06-23,,2025-06-23,1
953,471580551343,Savings,493055.08,Active,2024-04-13,,2024-04-13,4
599,678094880195,Savings,462927.29,Active,2018-11-24,,2018-11-24,5
472,426356356217,Savings,324395.57,Active,2022-09-25,,2022-09-25,7
50,373136395233,Premium,2609618.55,Active,2024-07-20,,2024-07-20,9
894,632003695887,Savings,135237.15,Active,2019-02-22,,2019-02-22,16
6,457949281678,Current,1138639.54,Active,2022-01-05,,2022-01-05,17
580,854534959871,Salary,121006.86,Active,2025-10-16,,2025-10-16,9
319,879160279841,Savings,267331.29,Active,2018-07-09,,2018-07-09,8
483,192392501448,Savings,17061.36,Active,2021-02-18,,2021-02-18,5
141,712910331291,Savings,369286.79,Inactive,2019-06-24,,2019-06-24,2
632,622287008788,Savings,174980.29,Active,2023-03-19,,2023-03-19,9
286,809590552981,Savings,410220.25,Active,2018-09-03,,2018-09-03,7
206,248561463033,Savings,488849.24,Active,2021-08-08,,2021-08-08,10
189,418256182206,Current,776172.38,Active,2025-03-15,,2025-03-15,20
885,270921685505,Savings,107932.97,Active,2022-01-02,,2022-01-02,5
952,207487710796,Savings,450849.84,Inactive,2025-08-19,,2025-08-19,3
790,183990093243,Savings,28707.77,Active,2023-05-06,,2023-05-06,18
435,517003712116,Current,327212.93,Active,2024-01-06,,2024-01-06,6
986,230305458588,Current,419.45,Closed,2024-06-03,2026-08-13,2024-06-03,9
193,424092972056,Savings,90163.92,Active,2018-10-27,,2018-10-27,19
104,222970879220,Savings,177358.1,Active,2024-12-22,,2024-12-22,8
346,958252588724,Savings,321694.2,Active,2019-04-22,,2019-04-22,15
399,690079483626,Savings,3512.45,Active,2019-04-27,,2019-04-27,17
208,224818404317,Savings,55428.77,Active,2025-06-30,,2025-06-30,5
328,792793469816,Savings,411762.72,Active,2019-03-10,,2019-03-10,5
601,604872558252,Salary,70030.56,Active,2022-01-24,,2022-01-24,16
246,367822063142,Savings,498770.71,Active,2019-12-03,,2019-12-03,19
507,691269001247,Savings,400639.54,Active,2020-08-24,,2020-08-24,10
234,529020533055,Savings,898.12,Closed,2025-12-16,2026-08-13,2025-12-16,7
917,295027450863,Savings,467114.94,Active,2025-07-12,,2025-07-12,20
915,557825231824,Savings,115893.95,Active,2022-12-03,,2022-12-03,9
258,871559250821,Savings,214770.74,Active,2024-12-10,,2024-12-10,11
77,387466552784,Savings,19058.85,Active,2018-10-08,,2018-10-08,4
865,958778363372,Current,365671.67,Active,2025-05-09,,2025-05-09,4
840,845756915199,Savings,499445.49,Active,2018-11-16,,2018-11-16,4
511,356043054400,Current,214549.2,Active,2023-01-09,,2023-01-09,2
525,889655082840,Current,857489.8,Active,2019-02-17,,2019-02-17,11
228,570325428069,Savings,203157.85,Active,2020-08-28,,2020-08-28,8
800,729413346211,Premium,2567083.92,Active,2024-02-12,,2024-02-12,4
