account_id,card_number,card_holder_name,card_type,card_network,issue_date,expiry_date,card_status,daily_limit,international_usage,contactless_enabled,created_at,block_reason
178,4815724089184518,HARRISON SUBRAMANIAN,Debit,RuPay,2023-02-15,2027-02-15,Blocked,75000,0,1,2023-02-15,Customer Request
957,4298675475022700,WARDA LOYAL,Debit,Mastercard,2024-05-28,2028-05-28,Active,150000,0,0,2024-05-28,
251,4080953420673775,VAMAKSHI SIBAL,Debit,Visa,2024-01-30,2029-01-30,Hotlisted,50000,0,1,2024-01-30,Card Reported Stolen
276,4648750136596412,XALAK KUNDA,Debit,Mastercard,2024-07-10,2029-07-10,Active,100000,1,1,2024-07-10,
829,4625649246024117,UPKAAR DHILLON,Credit,RuPay,2024-07-30,2028-07-30,Active,300000,0,1,2024-07-30,
855,4178203693399944,VIRAJ WALI,Prepaid,Mastercard,2022-03-16,2025-03-16,Expired,25000,0,1,2022-03-16,Card Expired
1166,4028345649732202,DAMINI BASSI,Debit,Mastercard,2026-04-05,2031-04-05,Active,100000,0,1,2026-04-05,
441,4582625748592185,LEELA SHAN,Virtual,Visa,2022-04-14,2026-04-14,Expired,100000,0,1,2022-04-14,Card Expired
1169,4849358126445200,HEMANGINI GULATI,Credit,Mastercard,2022-09-06,2027-09-06,Blocked,100000,0,0,2022-09-06,Multiple Failed PIN Attempts
193,4404953499599391,ANMOL KOHLI,Debit,RuPay,2023-07-28,2027-07-28,Hotlisted,75000,0,1,2023-07-28,Card Reported Stolen
1413,4021400735071603,BAGHYAWATI VENKATARAMAN,Prepaid,RuPay,2024-03-13,2028-03-13,Active,75000,1,0,2024-03-13,
573,4794266933891419,PATRICK RAVAL,Debit,RuPay,2025-02-27,2030-02-27,Active,100000,1,1,2025-02-27,
291,4209291811783689,SAMARTH D’ALIA,Debit,RuPay,2024-05-10,2027-05-10,Blocked,25000,0,0,2024-05-10,Fraud Suspected
85,4363600257881192,DANIEL KHANNA,Debit,Visa,2025-10-21,2029-10-21,Active,200000,0,1,2025-10-21,
604,4093967594578311,NILIMA SOM,Credit,Visa,2021-07-19,2026-07-19,Expired,50000,1,0,2021-07-19,Card Expired
542,4210298848549394,PRANIT GULATI,Virtual,RuPay,2026-05-25,2030-05-25,Active,25000,0,1,2026-05-25,
406,4523152438369095,FALAN DYAL,Virtual,RuPay,2026-01-31,2031-01-31,Active,10000,0,1,2026-01-31,
120,4288725645792007,AARNAV SURI,Credit,Visa,2021-11-08,2026-11-08,Inactive,150000,0,1,2021-11-08,
1289,4810380115171448,FARIQ SIBAL,Debit,RuPay,2025-03-11,2030-03-11,Active,50000,0,1,2025-03-11,
949,4501295972251323,GAVIN BATTA,Debit,Mastercard,2023-03-22,2027-03-22,Active,150000,0,1,2023-03-22,
879,4093697520266067,AZAAN PALAN,Credit,Mastercard,2025-09-15,2028-09-15,Active,200000,1,1,2025-09-15,
996,4981913991116186,DANIEL RATTAN,Debit,Mastercard,2024-09-10,2028-09-10,Active,25000,1,0,2024-09-10,
67,4275437747157540,AMRITA SUNDARAM,Debit,Visa,2021-03-03,2025-03-03,Expired,75000,1,1,2021-03-03,Card Expired
254,4034808147374180,ANMOL KALA,Debit,Visa,2022-06-28,2027-06-28,Active,100000,0,1,2022-06-28,
1494,4141326886599397,JACK ARORA,Virtual,RuPay,2026-03-23,2030-03-23,Active,25000,0,1,2026-03-23,
208,4286419196744886,MANTHAN HARI,Virtual,RuPay,2024-04-17,2028-04-17,Hotlisted,100000,1,1,2024-04-17,Fraud Suspected
506,4309342388235875,ISHANVI BAINS,Debit,Visa,2022-06-27,2025-06-27,Expired,75000,0,1,2022-06-27,Card Expired
112,4406722572521035,LIBNI CHAR,Debit,Visa,2021-12-10,2025-12-10,Expired,25000,1,1,2021-12-10,Card Expired
821,4325270295091705,YASHODHARA SEN,Prepaid,Visa,2023-04-06,2026-04-06,Expired,75000,0,1,2023-04-06,Card Expired
1497,4490167318518624,PRANAV LANKA,Credit,RuPay,2021-06-02,2025-06-02,Expired,300000,1,1,2021-06-02,Card Expired
854,4044152965068189,ALKA MALHOTRA,Debit,RuPay,2021-02-07,2026-02-07,Expired,50000,0,1,2021-02-07,Card Expired
1356,4556767625474376,EKAVIR SEM,Debit,Mastercard,2022-11-18,2027-11-18,Active,50000,0,1,2022-11-18,
357,4803368717817239,AASHI GALA,Debit,RuPay,2021-02-24,2024-02-24,Expired,75000,0,1,2021-02-24,Card Expired
1155,4074113652669248,MANBIR CHANDER,Debit,Mastercard,2025-04-06,2028-04-06,Active,150000,0,1,2025-04-06,
1180,4136356423409338,NITESH NARANG,Credit,Visa,2021-01-03,2024-01-03,Expired,500000,1,1,2021-01-03,Card Expired
1398,4476893917986559,AASHI NARANG,Debit,Mastercard,2023-03-29,2026-03-29,Expired,25000,0,1,2023-03-29,Card Expired
1164,4124626180554729,ABHIRAM WALI,Prepaid,RuPay,2024-08-25,2028-08-25,Active,10000,0,1,2024-08-25,
166,4552866664178412,ISAAC DIXIT,Virtual,Visa,2026-04-14,2031-04-14,Active,100000,0,0,2026-04-14,
1169,4676934194845688,AZAD JAYARAMAN,Debit,RuPay,2021-01-30,2024-01-30,Expired,200000,1,1,2021-01-30,Card Expired
440,4188868682296239,CHARLES MADAN,Debit,Visa,2022-02-23,2026-02-23,Expired,50000,0,1,2022-02-23,Card Expired
335,4712247846862394,SUDIKSHA LOKE,Debit,Visa,2026-04-12,2030-04-12,Active,50000,0,0,2026-04-12,
1378,4838767088479303,URMI BHAVSAR,Prepaid,Visa,2025-10-02,2028-10-02,Hotlisted,10000,0,1,2025-10-02,Card Reported Lost
863,4858662263071875,VYANJANA NAIR,Virtual,Visa,2024-11-15,2029-11-15,Active,50000,0,0,2024-11-15,
908,4465835258499322,LAVANYA BEDI,Debit,Visa,2021-10-04,2025-10-04,Expired,25000,0,1,2021-10-04,Card Expired
1002,4348154547075321,REYANSH D’ALIA,Debit,Visa,2022-06-03,2025-06-03,Expired,100000,0,1,2022-06-03,Card Expired
374,4210419375688208,WARINDER BOBAL,Debit,Mastercard,2026-03-19,2029-03-19,Active,150000,1,1,2026-03-19,
993,4876572594372847,NIHARIKA BANDI,Debit,RuPay,2025-04-15,2029-04-15,Active,25000,1,1,2025-04-15,
1326,4915896114005261,MADHAVI SIDHU,Debit,Visa,2021-11-10,2024-11-10,Expired,150000,0,1,2021-11-10,Card Expired
355,4771851178183436,PRATYUSH KRISHNAN,Prepaid,Mastercard,2024-01-21,2028-01-21,Active,25000,0,1,2024-01-21,
1161,4797559064628246,AMOL TANEJA,Debit,Visa,2025-02-19,2030-02-19,Blocked,25000,0,1,2025-02-19,Customer Request
455,4472935477056009,SUDIKSHA KAUL,Debit,Visa,2023-11-06,2026-11-06,Active,50000,0,1,2023-11-06,
314,4766407366884954,OSHA CHEEMA,Credit,RuPay,2023-05-14,2028-05-14,Active,50000,0,1,2023-05-14,
148,4601658921929438,HIRAL SHAN,Credit,RuPay,2023-04-16,2027-04-16,Active,50000,0,1,2023-04-16,
50,4047732425422835,DIVYA KUMAR,Debit,RuPay,2026-04-09,2029-04-09,Active,150000,0,1,2026-04-09,
875,4057185879906868,CHATURA BRAHMBHATT,Debit,RuPay,2026-04-25,2030-04-25,Active,75000,1,1,2026-04-25,
1223,4420100646335138,EKIYA NAGY,Debit,Visa,2023-11-19,2027-11-19,Active,25000,0,0,2023-11-19,
1374,4028410456636018,YASH PAU,Debit,Visa,2025-02-26,2029-02-26,Blocked,200000,0,1,2025-02-26,Customer Request
16,4120806153982245,ROHAN DUA,Prepaid,RuPay,2025-11-30,2030-11-30,Active,10000,0,1,2025-11-30,
722,4645686068319674,JASON SUBRAMANIAM,Credit,RuPay,2024-07-22,2027-07-22,Active,200000,0,1,2024-07-22,
1486,4219216050794556,SAMUEL CHAKRABORTY,Credit,Visa,2024-06-18,2027-06-18,Active,200000,0,1,2024-06-18,
348,4109791923719078,OMKAAR DHAR,Credit,Mastercard,2026-06-15,2030-06-15,Blocked,500000,1,0,2026-06-15,Security Concern
1310,4505587926499266,VANYA MAHARAJ,Debit,Visa,2025-08-04,2030-08-04,Active,200000,0,1,2025-08-04,
1192,4839689355108264,EKAPAD GADE,Credit,Visa,2023-02-13,2028-02-13,Active,50000,0,1,2023-02-13,
61,4654581465547692,NIDHI SARAN,Debit,RuPay,2025-09-04,2029-09-04,Active,150000,0,1,2025-09-04,
1491,4961474473182334,RADHA BADAL,Debit,RuPay,2024-04-26,2027-04-26,Active,150000,0,1,2024-04-26,
203,4342207747957213,ARYAN RAJA,Debit,Visa,2025-09-03,2030-09-03,Active,25000,0,1,2025-09-03,
1074,4974799499598275,DALBIR RAVAL,Debit,Visa,2026-06-28,2030-06-28,Active,100000,0,1,2026-06-28,
216,4591646595397773,ISHITA TANK,Credit,Mastercard,2023-12-12,2028-12-12,Active,50000,0,1,2023-12-12,
336,4371699379224048,ADVAITH CHADA,Prepaid,Mastercard,2023-11-11,2026-11-11,Active,25000,0,1,2023-11-11,
982,4146809316851188,CALEB BATTA,Prepaid,Mastercard,2021-05-01,2024-05-01,Expired,10000,0,1,2021-05-01,Card Expired
191,4875840417972467,FREDERICK EDWIN,Debit,Mastercard,2026-04-14,2031-04-14,Active,200000,0,1,2026-04-14,
156,4015379583764178,CHASMUM PRABHAKAR,Debit,RuPay,2024-12-18,2028-12-18,Active,200000,0,1,2024-12-18,
1085,4069729384285855,BALJIWAN CHERIAN,Debit,RuPay,2021-05-22,2024-05-22,Expired,150000,1,1,2021-05-22,Card Expired
787,4708784497549550,RAJATA BALAY,Debit,Visa,2021-04-09,2025-04-09,Expired,75000,0,1,2021-04-09,Card Expired
501,4099737986414115,AARNA MAGAR,Prepaid,Visa,2025-05-30,2030-05-30,Active,10000,0,1,2025-05-30,
411,4880199195329618,INAYA DEOL,Debit,Visa,2023-01-27,2028-01-27,Active,75000,0,1,2023-01-27,
1052,4731780535422801,VEER SODHI,Credit,Visa,2023-06-29,2026-06-29,Expired,300000,0,1,2023-06-29,Card Expired
842,4191901847165704,FAQID UPADHYAY,Debit,Visa,2023-03-18,2027-03-18,Active,150000,0,1,2023-03-18,
616,4912259827783611,OVIYA KARI,Debit,Visa,2022-10-04,2026-10-04,Active,25000,1,0,2022-10-04,
423,4939233598187050,PRATYUSH MODY,Virtual,RuPay,2024-01-16,2029-01-16,Active,10000,1,1,2024-01-16,
768,4114392391086522,ADYA VARGHESE,Credit,Visa,2026-02-12,2031-02-12,Active,150000,0,1,2026-02-12,
991,4912328614771422,VEDA PARMER,Debit,RuPay,2021-07-27,2026-07-27,Expired,75000,0,1,2021-07-27,Card Expired
1464,4419747150882198,VINCENT CHACKO,Debit,Visa,2025-11-07,2030-11-07,Active,200000,0,1,2025-11-07,
180,4246438668443009,HITESH KUMAR,Debit,Mastercard,2024-05-16,2027-05-16,Active,75000,0,1,2024-05-16,
516,4980913792987180,AZAAN AGARWAL,Debit,Mastercard,2025-06-28,2029-06-28,Active,75000,0,1,2025-06-28,
13,4767845139642975,BHAVINI HARI,Credit,Visa,2023-06-26,2028-06-26,Active,150000,0,1,2023-06-26,
955,4259155716876235,RADHA KAR,Debit,Mastercard,2025-11-04,2030-11-04,Active,25000,1,1,2025-11-04,
281,4506843681417729,BAGHYAWATI TRIVEDI,Debit,RuPay,2025-12-04,2028-12-04,Active,200000,0,1,2025-12-04,
1347,4072223643068246,XAVIER NADKARNI,Debit,RuPay,2022-03-13,2025-03-13,Expired,50000,0,1,2022-03-13,Card Expired
686,4046620036916230,YACHANA ANAND,Virtual,Mastercard,2021-11-29,2025-11-29,Expired,25000,0,1,2021-11-29,Card Expired
779,4059618758255251,OSCAR GHOSE,Debit,Visa,2021-04-05,2024-04-05,Expired,75000,0,1,2021-04-05,Card Expired
612,4955202649108967,ISHANI PARMAR,Prepaid,RuPay,2021-08-23,2026-08-23,Active,25000,0,1,2021-08-23,
782,4793791251501228,BAKHSHI BARMAN,Credit,RuPay,2022-09-02,2025-09-02,Expired,100000,0,0,2022-09-02,Card Expired
1218,4439667748517730,NATHANIEL DEO,Debit,Mastercard,2022-01-31,2027-01-31,Blocked,50000,0,1,2022-01-31,Multiple Failed PIN Attempts
1434,4267293151985722,UDYATI BARMAN,Debit,Visa,2026-03-25,2029-03-25,Active,200000,0,1,2026-03-25,
1265,4037601428758349,ORINDER SHETTY,Virtual,Visa,2023-08-30,2026-08-30,Active,25000,1,1,2023-08-30,
587,4082698140312546,CHANCHAL DASS,Debit,RuPay,2021-12-22,2025-12-22,Expired,100000,0,1,2021-12-22,Card Expired
1317,4594671679387150,LAKSHMI ZACHARIAH,Debit,Mastercard,2021-02-24,2026-02-24,Expired,150000,0,1,2021-02-24,Card Expired
1324,4672893955223625,DIPTA DE,Debit,RuPay,2022-08-01,2025-08-01,Expired,75000,0,1,2022-08-01,Card Expired
347,4819478155279835,DIYA SARAF,Debit,Visa,2023-11-21,2028-11-21,Active,200000,0,1,2023-11-21,
869,4882365641687464,JALSA BUCH,Debit,RuPay,2022-11-30,2027-11-30,Inactive,50000,1,1,2022-11-30,
639,4658276617759091,OJAS VENKATESH,Prepaid,Visa,2024-10-12,2027-10-12,Active,50000,0,1,2024-10-12,
528,4861683680838222,VEER CHAKRABORTY,Debit,Visa,2021-08-26,2024-08-26,Expired,150000,0,1,2021-08-26,Card Expired
1465,4281516219505692,KEVIN RAMACHANDRAN,Debit,Visa,2025-04-20,2030-04-20,Active,100000,1,1,2025-04-20,
1002,4349406857767723,VRISHTI RAVAL,Debit,RuPay,2021-03-26,2025-03-26,Expired,75000,1,1,2021-03-26,Card Expired
488,4282685565648369,DHRITI KASHYAP,Virtual,Mastercard,2024-03-24,2028-03-24,Hotlisted,50000,0,1,2024-03-24,Card Reported Stolen
6,4682105233772313,LUCKY BRAR,Debit,RuPay,2023-05-07,2028-05-07,Active,25000,0,0,2023-05-07,
869,4795699349763060,JACOB MEMON,Debit,Mastercard,2022-06-06,2026-06-06,Expired,25000,1,0,2022-06-06,Card Expired
396,4758227724511333,LABAN MOHANTY,Debit,Visa,2026-05-22,2029-05-22,Active,150000,0,1,2026-05-22,
253,4747986646563696,YATAN JAGGI,Debit,Visa,2024-09-30,2029-09-30,Active,200000,0,1,2024-09-30,
967,4535559275457553,AGASTYA PATEL,Debit,Visa,2024-04-17,2028-04-17,Active,50000,0,1,2024-04-17,
952,4386324046464601,LOHIT DIN,Debit,RuPay,2024-05-15,2027-05-15,Blocked,25000,0,0,2024-05-15,Multiple Failed PIN Attempts
684,4155268647016220,XAVIER RATTI,Virtual,RuPay,2021-07-24,2026-07-24,Expired,100000,0,1,2021-07-24,Card Expired
998,4478925814067227,ATHARV PALLA,Virtual,Mastercard,2022-02-18,2026-02-18,Expired,10000,0,1,2022-02-18,Card Expired
570,4543385595164023,TANISH ATWAL,Credit,Mastercard,2021-07-03,2026-07-03,Expired,300000,0,1,2021-07-03,Card Expired
119,4812757134869464,RAGHAV REDDY,Debit,Visa,2021-01-02,2026-01-02,Expired,25000,0,1,2021-01-02,Card Expired
1079,4691683320387790,LIBNI PATLA,Virtual,RuPay,2025-01-02,2029-01-02,Active,10000,0,1,2025-01-02,
684,4504574824316153,KALA THAKKAR,Debit,RuPay,2021-01-19,2024-01-19,Expired,100000,0,1,2021-01-19,Card Expired
415,4067834875099857,KEYA BHAVSAR,Debit,Mastercard,2025-05-10,2029-05-10,Active,200000,1,1,2025-05-10,
1000,4058206882449755,ADYA BATRA,Debit,Visa,2025-07-31,2029-07-31,Active,100000,1,1,2025-07-31,
624,4861882680051838,BALVEER SACHDEV,Debit,Mastercard,2023-10-24,2026-10-24,Inactive,25000,0,0,2023-10-24,
3,4117489569614269,CHANCHAL KADE,Virtual,Visa,2025-12-12,2028-12-12,Blocked,100000,1,1,2025-12-12,Multiple Failed PIN Attempts
996,4808162783513380,LUCKY TANEJA,Credit,Visa,2022-05-14,2027-05-14,Active,300000,0,1,2022-05-14,
700,4259339635989339,MAANAV MORE,Debit,Visa,2024-12-07,2028-12-07,Hotlisted,75000,0,1,2024-12-07,Security Risk
459,4747825519062297,DOMINIC MANE,Credit,Mastercard,2022-07-07,2026-07-07,Expired,50000,0,1,2022-07-07,Card Expired
1108,4467617197234593,ATHARV AGATE,Debit,Visa,2026-01-18,2031-01-18,Blocked,25000,0,1,2026-01-18,Suspicious Activity
1163,4198966883661361,SHIVANSH ANAND,Prepaid,Mastercard,2022-06-21,2026-06-21,Expired,50000,0,1,2022-06-21,Card Expired
1231,4470322272292930,ISHWAR SAHA,Debit,Visa,2022-05-31,2026-05-31,Expired,75000,0,1,2022-05-31,Card Expired
86,4821419965777231,FIYAZ BARAL,Debit,Mastercard,2022-02-22,2027-02-22,Active,200000,0,1,2022-02-22,
645,4290634673779201,NETRA KOHLI,Credit,RuPay,2022-05-06,2027-05-06,Active,150000,1,1,2022-05-06,
644,4113670198943718,NIHARIKA SANE,Debit,Mastercard,2022-11-03,2027-11-03,Inactive,25000,0,0,2022-11-03,
1061,4563142234953382,IRA KONDA,Debit,RuPay,2026-04-16,2031-04-16,Active,100000,1,1,2026-04-16,
1347,4510611847971900,NAKSH DATE,Debit,Visa,2025-07-17,2028-07-17,Active,75000,0,1,2025-07-17,
1281,4840908725541661,IKBAL ARORA,Credit,Mastercard,2021-02-03,2025-02-03,Expired,150000,1,0,2021-02-03,Card Expired
140,4190173664144342,WILLIAM SARRAF,Prepaid,Mastercard,2025-07-02,2029-07-02,Hotlisted,10000,0,1,2025-07-02,Security Risk
490,4746566721048899,NOAH BADAL,Prepaid,RuPay,2022-04-07,2026-04-07,Expired,10000,0,1,2022-04-07,Card Expired
1285,4883859980622692,VAMAKSHI SODHI,Debit,Visa,2023-08-05,2028-08-05,Active,25000,1,1,2023-08-05,
79,4970649352312286,HARSHIL MITTER,Credit,RuPay,2025-06-17,2029-06-17,Active,500000,0,1,2025-06-17,
105,4623915133297857,FAQID WABLE,Debit,Visa,2025-11-08,2028-11-08,Active,25000,0,1,2025-11-08,
608,4947952719067633,EKANI DORA,Credit,RuPay,2024-05-21,2027-05-21,Blocked,300000,0,1,2024-05-21,Security Concern
1085,4771687190619032,RADHA DASH,Debit,Mastercard,2026-01-05,2029-01-05,Active,75000,0,1,2026-01-05,
249,4958680293453543,KALPIT VORA,Debit,Mastercard,2025-05-09,2030-05-09,Active,50000,0,1,2025-05-09,
438,4522362016993670,BACHITTAR GANDHI,Debit,Mastercard,2022-10-21,2026-10-21,Hotlisted,200000,0,0,2022-10-21,Card Reported Stolen
57,4742568835108979,BHAVANI RANDHAWA,Prepaid,Mastercard,2024-07-12,2028-07-12,Active,25000,0,1,2024-07-12,
1252,4332910323985844,NANDINI SAVANT,Debit,Mastercard,2024-12-18,2029-12-18,Hotlisted,50000,0,1,2024-12-18,Security Risk
679,4604353740607344,VAISHNAVI SARMA,Debit,Mastercard,2024-06-07,2027-06-07,Active,25000,0,1,2024-06-07,
799,4678965962994156,SUHANI D’ALIA,Debit,Visa,2023-10-18,2028-10-18,Active,100000,0,1,2023-10-18,
961,4985520814723838,MANBIR SANI,Debit,Visa,2023-04-27,2028-04-27,Active,50000,0,1,2023-04-27,
1476,4303470411931477,SANYA PALLA,Credit,Visa,2023-07-29,2026-07-29,Expired,100000,0,1,2023-07-29,Card Expired
1214,4357359242133904,AVNI MURTHY,Debit,Visa,2024-10-24,2028-10-24,Active,25000,0,1,2024-10-24,
1490,4453879573366260,CHAKRADEV MANE,Prepaid,RuPay,2025-10-04,2028-10-04,Active,75000,0,1,2025-10-04,
80,4578575329302363,YATAN SAHNI,Debit,RuPay,2021-12-17,2026-12-17,Active,25000,0,1,2021-12-17,
1035,4690756750741863,KASHVI GHOSE,Debit,Mastercard,2023-01-26,2028-01-26,Inactive,200000,0,1,2023-01-26,
947,4006722941039813,XAVIER SARNA,Credit,Visa,2026-03-05,2031-03-05,Active,500000,0,1,2026-03-05,
1477,4957466165432767,SIYA PRASAD,Virtual,Visa,2024-01-30,2029-01-30,Active,100000,1,1,2024-01-30,
460,4697490297689679,CHATRESH CHADA,Credit,RuPay,2024-06-23,2029-06-23,Active,200000,0,1,2024-06-23,
21,4256604476525535,SACHI TANK,Debit,Visa,2023-11-29,2027-11-29,Blocked,150000,0,1,2023-11-29,Security Concern
1416,4518167358036443,CHAITALY CHAND,Debit,Visa,2021-12-04,2024-12-04,Expired,50000,0,1,2021-12-04,Card Expired
1380,4739786255002818,FARIS AGRAWAL,Debit,Visa,2021-06-18,2025-06-18,Expired,25000,1,1,2021-06-18,Card Expired
520,4031471920643453,JACKSON DIN,Debit,RuPay,2025-06-08,2029-06-08,Active,75000,0,1,2025-06-08,
460,4091125980729814,NIRJA DORA,Debit,Visa,2022-07-08,2025-07-08,Expired,100000,0,1,2022-07-08,Card Expired
1474,4254588329704815,NITESH KAR,Virtual,RuPay,2023-09-03,2028-09-03,Active,10000,1,1,2023-09-03,
114,4448111932089954,ISHANI RASTOGI,Debit,Mastercard,2023-10-06,2026-10-06,Active,200000,0,1,2023-10-06,
173,4947832442944012,JONATHAN SULE,Credit,Visa,2025-06-24,2028-06-24,Active,150000,1,0,2025-06-24,
908,4920723489846275,DHRUV BALA,Virtual,Mastercard,2022-06-28,2026-06-28,Expired,100000,1,1,2022-06-28,Card Expired
1471,4307328340569633,DARPAN PALLA,Debit,Visa,2023-02-12,2026-02-12,Expired,75000,1,0,2023-02-12,Card Expired
122,4115601228099794,UCCHAL BHATTI,Credit,RuPay,2025-04-26,2029-04-26,Active,100000,0,1,2025-04-26,
85,4254355931568907,REVA KURUVILLA,Debit,Mastercard,2026-02-09,2030-02-09,Inactive,25000,0,1,2026-02-09,
1039,4875981635631567,FRADO BARAD,Credit,Mastercard,2021-09-17,2026-09-17,Active,50000,0,1,2021-09-17,
795,4946410086925109,YASHVI NANDA,Debit,RuPay,2024-11-16,2028-11-16,Inactive,100000,0,1,2024-11-16,
1222,4826749983027304,ISHANI GULATI,Debit,RuPay,2021-11-03,2024-11-03,Expired,50000,0,1,2021-11-03,Card Expired
340,4185255925326248,YASHODHARA SHETTY,Virtual,Mastercard,2024-03-24,2029-03-24,Active,25000,0,1,2024-03-24,
666,4274512293847275,VEER JOSHI,Debit,Visa,2022-01-26,2027-01-26,Active,25000,0,0,2022-01-26,
1057,4841430538262089,KRISHNA THAKER,Debit,RuPay,2025-09-08,2030-09-08,Active,25000,0,1,2025-09-08,
348,4020166584413611,HARDIK GOPAL,Prepaid,Visa,2021-12-15,2024-12-15,Expired,75000,0,1,2021-12-15,Card Expired
341,4650760754217669,WAIDA AMBLE,Debit,Mastercard,2023-06-05,2028-06-05,Active,75000,0,1,2023-06-05,
455,4697553648627464,XAVIER TANDON,Prepaid,Visa,2025-04-21,2028-04-21,Expired,50000,0,1,2025-04-21,Card Expired
63,4401329030492986,HRITIK BANDI,Credit,RuPay,2023-03-28,2028-03-28,Blocked,300000,0,1,2023-03-28,Multiple Failed PIN Attempts
1052,4718192464012260,OMYA SHARMA,Debit,Visa,2024-09-19,2028-09-19,Expired,200000,0,1,2024-09-19,Card Expired
1179,4558239160075315,DIYA SOLANKI,Debit,RuPay,2021-11-24,2024-11-24,Expired,50000,0,1,2021-11-24,Card Expired
881,4166211650122379,DEVIKA SHETH,Prepaid,RuPay,2023-03-26,2027-03-26,Active,10000,0,1,2023-03-26,
619,4587229148182817,MAX MINHAS,Debit,Mastercard,2023-06-05,2026-06-05,Expired,25000,0,1,2023-06-05,Card Expired
1416,4513210363979509,UDANT VYAS,Credit,RuPay,2026-01-16,2030-01-16,Active,200000,1,1,2026-01-16,
113,4206207019088256,DAMYANTI CHATTERJEE,Debit,RuPay,2023-12-03,2027-12-03,Active,150000,0,1,2023-12-03,
278,4979562213722572,NAKSH SARIN,Debit,RuPay,2025-06-24,2028-06-24,Active,150000,0,1,2025-06-24,
1112,4662216782115839,UPMA CHATTERJEE,Virtual,Visa,2025-07-20,2029-07-20,Active,25000,0,1,2025-07-20,
1430,4686944395715479,MOHAMMED NARANG,Debit,RuPay,2023-08-03,2028-08-03,Active,200000,0,0,2023-08-03,
1107,4423571987744603,TANISH SUNDER,Credit,Visa,2022-06-10,2026-06-10,Expired,100000,0,1,2022-06-10,Card Expired
976,4006857739397873,RANVEER LALL,Debit,Visa,2022-02-01,2027-02-01,Active,25000,0,1,2022-02-01,
1185,4693942649444039,ISHA BAHL,Debit,Visa,2026-06-23,2029-06-23,Active,50000,0,1,2026-06-23,
811,4705116276721290,OMYA BRAR,Debit,RuPay,2025-08-08,2029-08-08,Active,200000,0,1,2025-08-08,
930,4625895913983309,JATIN NATT,Debit,Mastercard,2021-05-10,2026-05-10,Expired,75000,0,1,2021-05-10,Card Expired
825,4859404434018685,ETHAN SEKHON,Debit,Visa,2025-07-29,2028-07-29,Active,75000,0,1,2025-07-29,
297,4406268995893912,BRIJESH SANGHA,Debit,RuPay,2023-11-07,2028-11-07,Active,150000,1,0,2023-11-07,
965,4301222836535833,WRIDESH KURUVILLA,Debit,RuPay,2021-12-24,2024-12-24,Expired,200000,1,1,2021-12-24,Card Expired
398,4873853311455530,FALAN SEHGAL,Prepaid,Mastercard,2023-07-17,2027-07-17,Active,25000,0,1,2023-07-17,
78,4012452716743423,EKAJA MALL,Debit,Visa,2025-02-21,2030-02-21,Inactive,200000,0,1,2025-02-21,
690,4906952757325653,RANVEER BHATIA,Debit,Mastercard,2021-07-05,2024-07-05,Expired,25000,0,1,2021-07-05,Card Expired
61,4847815469686927,AARNA BOSE,Credit,Mastercard,2021-03-01,2025-03-01,Expired,200000,0,1,2021-03-01,Card Expired
214,4291625376877835,CHAMAN CHOKSHI,Virtual,Visa,2022-09-05,2025-09-05,Expired,25000,0,1,2022-09-05,Card Expired
761,4174773263763482,ANAMIKA VARGHESE,Virtual,Visa,2026-04-05,2030-04-05,Active,100000,0,1,2026-04-05,
161,4068431399272751,ALEXANDER VOHRA,Debit,Visa,2023-09-15,2027-09-15,Active,25000,0,1,2023-09-15,
1031,4920953647882090,BALHAAR TOOR,Credit,RuPay,2024-09-03,2028-09-03,Active,200000,1,1,2024-09-03,
1319,4337176576941922,VINCENT SAXENA,Debit,RuPay,2021-09-10,2024-09-10,Expired,50000,0,1,2021-09-10,Card Expired
805,4318711982195561,MADHAVI VIG,Credit,Visa,2025-12-15,2028-12-15,Expired,500000,0,1,2025-12-15,Card Expired
1361,4663546632098110,KABIR SHETTY,Debit,RuPay,2025-07-02,2028-07-02,Blocked,200000,0,1,2025-07-02,Fraud Suspected
1136,4147454654902829,GAURI MADAN,Virtual,Visa,2025-06-15,2029-06-15,Active,10000,0,1,2025-06-15,
1068,4067203578796956,AVNI SODHI,Virtual,RuPay,2021-08-09,2024-08-09,Expired,50000,1,1,2021-08-09,Card Expired
596,4784243721407512,YASHASVI LALLA,Debit,Visa,2022-05-14,2025-05-14,Expired,150000,0,1,2022-05-14,Card Expired
245,4617656446215860,AISHANI KASHYAP,Debit,Visa,2021-12-02,2025-12-02,Expired,50000,1,0,2021-12-02,Card Expired
373,4100489666666380,ESHANA PANDYA,Credit,Visa,2025-12-04,2030-12-04,Active,100000,0,1,2025-12-04,
973,4392836746206648,BHAVANI MANE,Prepaid,Visa,2023-10-10,2026-10-10,Active,25000,0,1,2023-10-10,
1143,4172556557986624,YUG TANK,Debit,Mastercard,2022-03-14,2027-03-14,Active,50000,0,1,2022-03-14,
758,4258879145172011,RIDHI SAXENA,Debit,Visa,2023-09-02,2026-09-02,Active,25000,0,0,2023-09-02,
1374,4039474735747873,RACHANA AHLUWALIA,Credit,RuPay,2023-03-31,2026-03-31,Expired,50000,0,1,2023-03-31,Card Expired
96,4987481552061165,ALEXANDER KUMAR,Debit,Mastercard,2023-02-05,2027-02-05,Active,25000,0,1,2023-02-05,
